time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-10 12:41:01.848108+00:00,30.49,40.0,40.0,17274.42175547241,21.836045045929872,-123.03265574255369,50,3
2012-03-10 12:42:01.848108+00:00,30.33,40.0,40.0,16957.300592299453,21.779038125132697,-123.14666958414804,51,3
2012-03-10 12:43:01.848108+00:00,30.33,40.0,40.0,17517.08556714863,21.836045045929872,-123.03265574255369,50,3
2012-03-10 12:44:01.848108+00:00,30.28,40.0,40.0,17517.08556714863,21.911751593991372,-122.88124264643068,48,3
2012-03-10 12:45:01.848108+00:00,30.23,40.0,40.0,18652.176649947884,21.93527702607576,-122.8341917822619,46,2
2012-03-10 12:46:01.848108+00:00,30.23,40.0,40.0,19736.561886445124,22.014515856451258,-122.67571412151092,44,2
2012-03-10 12:47:01.848108+00:00,30.28,40.0,40.0,19227.482757897957,21.94010283089582,-122.82454017262177,45,4
2012-03-10 12:48:01.848108+00:00,30.23,40.0,40.0,18716.83481953055,21.93527702607576,-122.8341917822619,46,3
2012-03-10 12:49:01.848108+00:00,30.07,40.0,40.0,18141.52871158048,21.93527702607576,-122.8341917822619,46,2
2012-03-10 12:50:01.848108+00:00,30.07,40.0,40.0,18206.18688116315,21.930451221255694,-122.84384339190204,45,1
2012-03-10 12:51:01.848108+00:00,30.02,40.0,40.0,17517.08556714863,21.848309550247187,-123.00812673391906,46,3
2012-03-10 12:52:01.848108+00:00,30.07,40.0,40.0,16957.300592299453,21.803567133767324,-123.09761156687875,45,2
2012-03-10 12:53:01.848108+00:00,30.07,40.0,40.0,16559.942879729206,21.703880591224554,-123.29698465196432,44,1
2012-03-10 12:55:01.848108+00:00,29.41,40.0,40.0,13655.186700897026,21.02953271800599,-124.64568039840144,44,2
2012-03-10 12:56:01.848108+00:00,30.87,40.0,40.0,13488.136889425818,20.87487594054972,-124.954993953314,45,1
2012-03-10 12:57:01.848108+00:00,30.92,40.0,40.0,12575.695228460054,20.748312880749413,-125.20812007291458,44,3
2012-03-10 12:58:01.848108+00:00,27.48,40.0,40.0,11622.917984145846,20.464219363576333,-125.77630710726076,44,3
2012-03-10 12:59:01.848108+00:00,29.21,40.0,40.0,10899.1402673251,20.24668401749257,-126.21137779942828,43,2
2012-03-10 13:00:01.848108+00:00,29.26,40.0,40.0,10788.517164587469,20.191749999094544,-126.32124583622434,42,3
2012-03-10 13:01:01.848108+00:00,29.31,40.0,40.0,10788.517164587469,20.11376518284554,-126.47721546872232,42,2
2012-03-10 13:02:01.848108+00:00,30.07,40.0,40.0,10097.905331946942,20.191749999094544,-126.32124583622434,40,3
