duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,quality
0.72,1451622380.2,2016-01-01T04:26:20.200000Z,0.558043858301,2.7902192915,1451622380.08,2016-01-01T04:26:20.080000Z,1451622379.48,2016-01-01T04:26:19.480000Z,,,18.3950258438,18.0490680136,18.3768771615,,,,0.5,
0.28,1451622382.32,2016-01-01T04:26:22.320000Z,0.577117583705,2.88558791853,1451622382.2,2016-01-01T04:26:22.200000Z,1451622382.04,2016-01-01T04:26:22.040000Z,,,19.4416391207,18.7690873697,19.9975867561,,,,0.5,
0.84,1451622384.6,2016-01-01T04:26:24.600000Z,8.98390816261,44.9195408131,1451622384.4,2016-01-01T04:26:24.400000Z,1451622383.76,2016-01-01T04:26:23.760000Z,,,17.5387421331,17.5948603325,17.729119685,,,,0.5,
0.56,1451622386.84,2016-01-01T04:26:26.840000Z,173.784838263,868.924191316,1451622386.6,2016-01-01T04:26:26.600000Z,1451622386.28,2016-01-01T04:26:26.280000Z,,,17.8555050672,17.840987392,17.9828409187,,,,0.5,
0.68,1451622390.96,2016-01-01T04:26:30.960000Z,20.9520707583,104.760353792,1451622390.76,2016-01-01T04:26:30.760000Z,1451622390.28,2016-01-01T04:26:30.280000Z,,,17.5188766465,17.5700042474,18.0645899817,,,,0.5,
0.16,1451622395.12,2016-01-01T04:26:35.120000Z,0.313590987792,1.56795493896,1451622395.08,2016-01-01T04:26:35.080000Z,1451622394.96,2016-01-01T04:26:34.960000Z,,,18.3553915558,18.4762683032,18.1373653299,,,,0.5,
0.28,1451622399.8,2016-01-01T04:26:39.800000Z,0.762558640586,3.81279320293,1451622399.68,2016-01-01T04:26:39.680000Z,1451622399.52,2016-01-01T04:26:39.520000Z,,,18.2873767856,18.2370513402,18.4346924013,,,,0.5,
0.6,1451622402.44,2016-01-01T04:26:42.440000Z,11.3036261328,56.518130664,1451622402.2,2016-01-01T04:26:42.200000Z,1451622401.84,2016-01-01T04:26:41.840000Z,,,20.5264482196,20.2814045702,20.5040746142,,,,0.5,
0.56,1451622404.76,2016-01-01T04:26:44.760000Z,327.182917268,1635.91458634,1451622404.44,2016-01-01T04:26:44.440000Z,1451622404.2,2016-01-01T04:26:44.200000Z,,,22.2107894538,22.2358288338,22.4071143961,,,,0.5,
0.64,1451622408.76,2016-01-01T04:26:48.760000Z,38.5652307242,192.826153621,1451622408.48,2016-01-01T04:26:48.480000Z,1451622408.12,2016-01-01T04:26:48.120000Z,,,20.606196284,20.4334496229,20.8088898094,,,,0.5,
1.04,1451622411.4,2016-01-01T04:26:51.400000Z,5.23486778859,26.174338943,1451622411.12,2016-01-01T04:26:51.120000Z,1451622410.36,2016-01-01T04:26:50.360000Z,,,19.4442775008,20.0320514404,19.9847250706,,,,0.5,
0.36,1451622413.28,2016-01-01T04:26:53.280000Z,7.57815003106,8.91970331623,1451622413.12,2016-01-01T04:26:53.120000Z,1451622412.92,2016-01-01T04:26:52.920000Z,,,19.7336742548,19.3767677855,20.0127879738,,,,0.5,
0.6,1451622415.84,2016-01-01T04:26:55.840000Z,0.833638738769,4.16819369385,1451622415.6,2016-01-01T04:26:55.600000Z,1451622415.24,2016-01-01T04:26:55.240000Z,,,19.9918632647,19.7979754882,20.5552225538,,,,0.5,
0.4,1451622418.52,2016-01-01T04:26:58.520000Z,2.5113630269,12.5568151345,1451622418.32,2016-01-01T04:26:58.320000Z,1451622418.12,2016-01-01T04:26:58.120000Z,,,18.607947512,18.9198717383,18.5452171988,,,,0.5,
0.6,1451622423.04,2016-01-01T04:27:03.040000Z,16.2141189837,81.0705949186,1451622422.76,2016-01-01T04:27:02.760000Z,1451622422.44,2016-01-01T04:27:02.440000Z,,,18.0576441682,18.1187495664,18.5786132679,,,,0.5,
0.56,1451622425.2,2016-01-01T04:27:05.200000Z,128.883587936,644.417939678,1451622424.96,2016-01-01T04:27:04.960000Z,1451622424.64,2016-01-01T04:27:04.640000Z,,,18.1127223278,18.0943471039,18.2305435096,,,,0.5,
0.56,1451622429.32,2016-01-01T04:27:09.320000Z,48.2337706135,241.168853067,1451622429.12,2016-01-01T04:27:09.120000Z,1451622428.76,2016-01-01T04:27:08.760000Z,,,17.3936493639,17.3412940339,17.9836913649,,,,0.5,
0.52,1451622433.0,2016-01-01T04:27:13.000000Z,2.46876674045,12.3438337023,1451622432.76,2016-01-01T04:27:12.760000Z,1451622432.48,2016-01-01T04:27:12.480000Z,,,19.8993586545,19.9910896058,20.57922787,,,,0.5,
1.0,1451622435.36,2016-01-01T04:27:15.360000Z,1.17429366392,5.8714683196,1451622435.16,2016-01-01T04:27:15.160000Z,1451622434.36,2016-01-01T04:27:14.360000Z,,,18.3798625888,18.586871647,18.586871647,,,,0.5,
0.64,1451622437.84,2016-01-01T04:27:17.840000Z,1.1707941056,5.85397052799,1451622437.48,2016-01-01T04:27:17.480000Z,1451622437.2,2016-01-01T04:27:17.200000Z,,,19.3041571305,19.329215412,19.4266858102,,,,0.5,
0.52,1451622441.4,2016-01-01T04:27:21.400000Z,6.71257035341,33.562851767,1451622441.2,2016-01-01T04:27:21.200000Z,1451622440.88,2016-01-01T04:27:20.880000Z,,,20.0770383467,19.9328871231,20.2233790707,,,,0.5,
0.56,1451622443.64,2016-01-01T04:27:23.640000Z,334.007281252,1670.03640626,1451622443.36,2016-01-01T04:27:23.360000Z,1451622443.08,2016-01-01T04:27:23.080000Z,,,22.3895072429,22.4263494364,22.557299538,,,,0.5,
0.52,1451622447.6,2016-01-01T04:27:27.600000Z,55.005342964,275.02671482,1451622447.36,2016-01-01T04:27:27.360000Z,1451622447.08,2016-01-01T04:27:27.080000Z,,,20.9562221177,20.8847279968,21.1359263334,,,,0.5,
0.96,1451622450.2,2016-01-01T04:27:30.200000Z,2.80939504145,14.0469752073,1451622449.96,2016-01-01T04:27:29.960000Z,1451622449.24,2016-01-01T04:27:29.240000Z,,,19.7396819272,19.9656687741,20.0564780966,,,,0.5,
0.6,1451622453.28,2016-01-01T04:27:33.280000Z,1.84902744758,9.24513723789,1451622453.0,2016-01-01T04:27:33.000000Z,1451622452.68,2016-01-01T04:27:32.680000Z,,,19.4048272399,19.3022233048,19.8188662506,,,,0.5,
0.44,1451622455.28,2016-01-01T04:27:35.280000Z,0.778754795532,3.89377397766,1451622455.08,2016-01-01T04:27:35.080000Z,1451622454.84,2016-01-01T04:27:34.840000Z,,,19.2644548348,18.9125933503,19.4453346996,,,,0.5,
1.48,1451622458.72,2016-01-01T04:27:38.720000Z,1.33159696851,6.65798484255,1451622457.48,2016-01-01T04:27:37.480000Z,1451622457.24,2016-01-01T04:27:37.240000Z,,,19.0845476005,19.2871920488,18.6710367102,,,,0.5,
1.0,1451622461.48,2016-01-01T04:27:41.480000Z,16.3798856169,81.8994280843,1451622461.16,2016-01-01T04:27:41.160000Z,1451622460.48,2016-01-01T04:27:40.480000Z,,,17.512597251,17.9763968425,17.9763968425,,,,0.5,
0.56,1451622463.6,2016-01-01T04:27:43.600000Z,90.133752584,450.66876292,1451622463.36,2016-01-01T04:27:43.360000Z,1451622463.04,2016-01-01T04:27:43.040000Z,,,18.217142643,18.1985555265,18.4821142947,,,,0.5,
0.64,1451622467.72,2016-01-01T04:27:47.720000Z,14.8771980958,74.3859904791,1451622467.52,2016-01-01T04:27:47.520000Z,1451622467.08,2016-01-01T04:27:47.080000Z,,,17.1343296797,17.2511727199,17.3159344105,,,,0.5,
0.88,1451622471.28,2016-01-01T04:27:51.280000Z,1.91729050215,9.58645251073,1451622470.68,2016-01-01T04:27:50.680000Z,1451622470.4,2016-01-01T04:27:50.400000Z,,,18.5739645216,18.7390605094,18.7987784427,,,,0.5,
0.36,1451622473.68,2016-01-01T04:27:53.680000Z,2.2362936509,11.1814682545,1451622473.56,2016-01-01T04:27:53.560000Z,1451622473.32,2016-01-01T04:27:53.320000Z,,,18.3109370542,18.3489695158,18.7454195914,,,,0.5,
0.16,1451622477.6,2016-01-01T04:27:57.600000Z,0.127775633767,0.638878168834,1451622477.52,2016-01-01T04:27:57.520000Z,1451622477.44,2016-01-01T04:27:57.440000Z,,,19.6851759886,20.3807057812,19.1454585241,,,,0.5,
0.84,1451622479.88,2016-01-01T04:27:59.880000Z,2.7310954329,13.6554771645,1451622479.6,2016-01-01T04:27:59.600000Z,1451622479.04,2016-01-01T04:27:59.040000Z,,,20.1559960851,20.444984979,20.2981292409,,,,0.5,
0.52,1451622482.08,2016-01-01T04:28:02.080000Z,218.26272343,1091.31361715,1451622481.8,2016-01-01T04:28:01.800000Z,1451622481.56,2016-01-01T04:28:01.560000Z,,,22.3544958292,22.4001385938,22.3952314145,,,,0.5,
0.68,1451622486.08,2016-01-01T04:28:06.080000Z,20.6786428648,103.393214324,1451622485.76,2016-01-01T04:28:05.760000Z,1451622485.4,2016-01-01T04:28:05.400000Z,,,20.4539800041,20.4317350566,20.6892378587,,,,0.5,
0.68,1451622489.84,2016-01-01T04:28:09.840000Z,1.54226968977,7.71134844885,1451622489.36,2016-01-01T04:28:09.360000Z,1451622489.16,2016-01-01T04:28:09.160000Z,,,18.9107860262,18.4759913817,18.9210726411,,,,0.5,
0.32,1451622491.96,2016-01-01T04:28:11.960000Z,2.03972142567,10.1986071283,1451622491.84,2016-01-01T04:28:11.840000Z,1451622491.64,2016-01-01T04:28:11.640000Z,,,18.5808682619,18.2749380209,19.7882585906,,,,0.5,
0.32,1451622499.12,2016-01-01T04:28:19.120000Z,0.53616662802,2.6808331401,1451622498.96,2016-01-01T04:28:18.960000Z,1451622498.8,2016-01-01T04:28:18.800000Z,,,18.8925907566,18.6723594787,19.5181466168,,,,0.5,
0.6,1451622501.56,2016-01-01T04:28:21.560000Z,2.42359754961,12.117987748,1451622501.4,2016-01-01T04:28:21.400000Z,1451622500.96,2016-01-01T04:28:20.960000Z,,,18.5401454156,18.3412096955,19.6028844695,,,,0.5,
0.6,1451622504.32,2016-01-01T04:28:24.320000Z,20.0315547957,100.157773978,1451622504.08,2016-01-01T04:28:24.080000Z,1451622503.72,2016-01-01T04:28:23.720000Z,,,18.0242023792,17.9754134527,18.2844553528,,,,0.5,
0.64,1451622508.36,2016-01-01T04:28:28.360000Z,8.22831559004,41.1415779502,1451622508.12,2016-01-01T04:28:28.120000Z,1451622507.72,2016-01-01T04:28:27.720000Z,,,17.9324473886,17.8533730005,18.5025827135,,,,0.5,
0.44,1451622510.48,2016-01-01T04:28:30.480000Z,1.57374834429,7.86874172147,1451622510.24,2016-01-01T04:28:30.240000Z,1451622510.04,2016-01-01T04:28:30.040000Z,,,19.4062488308,19.4223960725,19.2832368486,,,,0.5,
0.92,1451622514.16,2016-01-01T04:28:34.160000Z,0.731913721918,3.65956860959,1451622513.44,2016-01-01T04:28:33.440000Z,1451622513.24,2016-01-01T04:28:33.240000Z,,,19.2309713938,18.8826262922,19.0429297388,,,,0.5,
0.84,1451622515.84,2016-01-01T04:28:35.840000Z,0.995812416976,4.97906208488,1451622515.68,2016-01-01T04:28:35.680000Z,1451622515.0,2016-01-01T04:28:35.000000Z,,,18.7514309781,18.4430065801,18.799455627,,,,0.5,
0.44,1451622518.52,2016-01-01T04:28:38.520000Z,1.943972539,9.71986269499,1451622518.32,2016-01-01T04:28:38.320000Z,1451622518.08,2016-01-01T04:28:38.080000Z,,,20.2487455325,19.9780591666,20.7719124592,,,,0.5,
0.32,1451622522.08,2016-01-01T04:28:42.080000Z,0.394832510575,1.97416255288,1451622521.92,2016-01-01T04:28:41.920000Z,1451622521.76,2016-01-01T04:28:41.760000Z,,,18.7845579893,18.8715728467,18.8511715852,,,,0.5,
0.24,1451622524.48,2016-01-01T04:28:44.480000Z,0.247464780542,1.23732390271,1451622524.36,2016-01-01T04:28:44.360000Z,1451622524.24,2016-01-01T04:28:44.240000Z,,,19.2380549569,19.4025469101,18.5730413327,,,,0.5,
0.6,1451622528.32,2016-01-01T04:28:48.320000Z,3.03771409742,15.1885704871,1451622528.08,2016-01-01T04:28:48.080000Z,1451622527.72,2016-01-01T04:28:47.720000Z,,,19.2937079131,19.2385806207,19.9593285827,,,,0.5,
0.32,1451622531.68,2016-01-01T04:28:51.680000Z,0.510565364002,2.55282682001,1451622531.56,2016-01-01T04:28:51.560000Z,1451622531.36,2016-01-01T04:28:51.360000Z,,,18.1869074227,17.9889953685,18.6680496591,,,,0.5,
0.28,1451622535.52,2016-01-01T04:28:55.520000Z,0.617295077469,3.08647538734,1451622535.4,2016-01-01T04:28:55.400000Z,1451622535.24,2016-01-01T04:28:55.240000Z,,,20.315554371,19.8028602987,22.184234412,,,,0.5,
0.28,1451622537.68,2016-01-01T04:28:57.680000Z,0.922343959762,4.61171979881,1451622537.6,2016-01-01T04:28:57.600000Z,1451622537.4,2016-01-01T04:28:57.400000Z,,,19.6849172737,20.0417521765,19.1413916417,,,,0.5,
0.16,1451622540.0,2016-01-01T04:29:00.000000Z,0.102052214649,0.510261073246,1451622539.92,2016-01-01T04:28:59.920000Z,1451622539.84,2016-01-01T04:28:59.840000Z,,,18.9567255723,19.2522564098,19.3851262805,,,,0.5,
0.6,1451622545.2,2016-01-01T04:29:05.200000Z,1.14996776052,5.74983880261,1451622545.08,2016-01-01T04:29:05.080000Z,1451622544.6,2016-01-01T04:29:04.600000Z,,,19.0302329398,18.7389009926,19.4544596374,,,,0.5,
0.48,1451622548.76,2016-01-01T04:29:08.760000Z,1.83201284985,9.16006424923,1451622548.56,2016-01-01T04:29:08.560000Z,1451622548.28,2016-01-01T04:29:08.280000Z,,,20.2774148012,20.259448605,20.351414648,,,,0.5,
0.36,1451622553.96,2016-01-01T04:29:13.960000Z,0.498023863871,2.49011931936,1451622553.8,2016-01-01T04:29:13.800000Z,1451622553.6,2016-01-01T04:29:13.600000Z,,,18.8349417122,19.4202291037,18.5791698995,,,,0.5,
0.64,1451622557.88,2016-01-01T04:29:17.880000Z,1.58744679098,7.9372339549,1451622557.6,2016-01-01T04:29:17.600000Z,1451622557.24,2016-01-01T04:29:17.240000Z,,,19.207211691,19.2216452361,19.3211649745,,,,0.5,
0.28,1451622561.2,2016-01-01T04:29:21.200000Z,0.774824422741,3.87412211371,1451622561.08,2016-01-01T04:29:21.080000Z,1451622560.92,2016-01-01T04:29:20.920000Z,,,20.6013579097,20.8701781168,20.2135061284,,,,0.5,
0.2,1451622563.32,2016-01-01T04:29:23.320000Z,0.205966115135,1.02983057568,1451622563.28,2016-01-01T04:29:23.280000Z,1451622563.12,2016-01-01T04:29:23.120000Z,,,20.3778677257,20.2392262153,20.2116632154,,,,0.5,
0.44,1451622566.96,2016-01-01T04:29:26.960000Z,3.59265384875,17.9632692437,1451622566.76,2016-01-01T04:29:26.760000Z,1451622566.52,2016-01-01T04:29:26.520000Z,,,19.2720921441,19.3181854025,19.7463476994,,,,0.5,
0.4,1451622570.4,2016-01-01T04:29:30.400000Z,2.0212671289,10.1063356445,1451622570.24,2016-01-01T04:29:30.240000Z,1451622570.0,2016-01-01T04:29:30.000000Z,,,19.0483445384,19.0053403248,19.2220454907,,,,0.5,
0.24,1451622572.32,2016-01-01T04:29:32.320000Z,4.45122037528,1.03105291014,1451622572.24,2016-01-01T04:29:32.240000Z,1451622572.08,2016-01-01T04:29:32.080000Z,,,20.0235324398,18.6334436852,20.3672572157,,,,0.5,
0.64,1451622576.68,2016-01-01T04:29:36.680000Z,3.04432274768,15.2216137384,1451622576.28,2016-01-01T04:29:36.280000Z,1451622576.04,2016-01-01T04:29:36.040000Z,,,17.8258051056,18.3321888572,18.0893546045,,,,0.5,
1.44,1451622578.96,2016-01-01T04:29:38.960000Z,6.4757223761,32.3786118805,1451622578.72,2016-01-01T04:29:38.720000Z,1451622577.52,2016-01-01T04:29:37.520000Z,,,17.4835021477,18.4177026303,17.6322639517,,,,0.5,
0.56,1451622581.08,2016-01-01T04:29:41.080000Z,492.966036876,2464.83018438,1451622580.84,2016-01-01T04:29:40.840000Z,1451622580.52,2016-01-01T04:29:40.520000Z,,,17.1022795665,17.0866594765,17.4234468728,,,,0.5,
0.6,1451622584.84,2016-01-01T04:29:44.840000Z,16.4746628116,82.3733140578,1451622584.52,2016-01-01T04:29:44.520000Z,1451622584.24,2016-01-01T04:29:44.240000Z,,,17.8530303919,18.0445589574,17.8966252456,,,,0.5,
0.64,1451622587.28,2016-01-01T04:29:47.280000Z,2.37814905848,11.8907452924,1451622587.04,2016-01-01T04:29:47.040000Z,1451622586.64,2016-01-01T04:29:46.640000Z,,,18.2484911652,17.9974831822,18.4278188547,,,,0.5,
0.24,1451622589.2,2016-01-01T04:29:49.200000Z,0.785838105909,3.92919052954,1451622589.12,2016-01-01T04:29:49.120000Z,1451622588.96,2016-01-01T04:29:48.960000Z,,,18.9837809004,18.9650979629,18.2575835347,,,,0.5,
0.48,1451622591.6,2016-01-01T04:29:51.600000Z,0.920222858154,4.60111429077,1451622591.36,2016-01-01T04:29:51.360000Z,1451622591.12,2016-01-01T04:29:51.120000Z,,,18.3057183874,17.9146121819,18.8409690227,,,,0.5,
0.28,1451622594.68,2016-01-01T04:29:54.680000Z,0.20046937564,1.0023468782,1451622594.56,2016-01-01T04:29:54.560000Z,1451622594.4,2016-01-01T04:29:54.400000Z,,,20.6917593543,20.5036326675,20.9487876223,,,,0.5,
1.24,1451622597.44,2016-01-01T04:29:57.440000Z,0.77386815375,3.86934076875,1451622597.08,2016-01-01T04:29:57.080000Z,1451622596.2,2016-01-01T04:29:56.200000Z,,,20.4028014547,20.9874614815,20.7051528229,,,,0.5,
0.36,1451622599.2,2016-01-01T04:29:59.200000Z,2.91230446175,14.5615223088,1451622599.16,2016-01-01T04:29:59.160000Z,1451622598.84,2016-01-01T04:29:58.840000Z,,,21.6707554491,21.5696937335,22.1238211464,,,,0.5,
1.2,1451622603.84,2016-01-01T04:30:03.840000Z,1.83488918748,9.17444593741,1451622603.44,2016-01-01T04:30:03.440000Z,1451622602.64,2016-01-01T04:30:02.640000Z,,,20.5322743932,21.1078087933,20.9116180449,,,,0.5,
0.24,1451622613.84,2016-01-01T04:30:13.840000Z,0.564499568489,2.82249784244,1451622613.76,2016-01-01T04:30:13.760000Z,1451622613.6,2016-01-01T04:30:13.600000Z,,,18.9292064476,20.4619580961,18.4644270795,,,,0.5,
0.44,1451622616.04,2016-01-01T04:30:16.040000Z,1.06224539782,5.31122698908,1451622615.84,2016-01-01T04:30:15.840000Z,1451622615.6,2016-01-01T04:30:15.600000Z,,,18.5540642673,18.1336488204,20.4287063044,,,,0.5,
0.56,1451622619.76,2016-01-01T04:30:19.760000Z,12.9513486202,64.7567431012,1451622619.56,2016-01-01T04:30:19.560000Z,1451622619.2,2016-01-01T04:30:19.200000Z,,,16.793658292,16.7226163653,16.8807533952,,,,0.5,
0.56,1451622621.88,2016-01-01T04:30:21.880000Z,332.271051643,1661.35525821,1451622621.64,2016-01-01T04:30:21.640000Z,1451622621.32,2016-01-01T04:30:21.320000Z,,,17.3536952932,17.3582822545,17.750407721,,,,0.5,
0.68,1451622625.68,2016-01-01T04:30:25.680000Z,14.098148381,70.4907419052,1451622625.44,2016-01-01T04:30:25.440000Z,1451622625.0,2016-01-01T04:30:25.000000Z,,,17.3146205191,17.5086123307,17.5624577912,,,,0.5,
0.44,1451622629.0,2016-01-01T04:30:29.000000Z,0.609053586925,3.04526793462,1451622628.8,2016-01-01T04:30:28.800000Z,1451622628.56,2016-01-01T04:30:28.560000Z,,,20.4033148726,20.61919382,20.2851706114,,,,0.5,
0.36,1451622632.76,2016-01-01T04:30:32.760000Z,1.31771230042,6.58856150211,1451622632.6,2016-01-01T04:30:32.600000Z,1451622632.4,2016-01-01T04:30:32.400000Z,,,18.1969188646,18.2732584521,18.1741925932,,,,0.5,
0.24,1451622634.72,2016-01-01T04:30:34.720000Z,0.549264361349,2.74632180674,1451622634.6,2016-01-01T04:30:34.600000Z,1451622634.48,2016-01-01T04:30:34.480000Z,,,18.5824045957,18.3435122754,18.8064548185,,,,0.5,
0.44,1451622638.04,2016-01-01T04:30:38.040000Z,6.49200271074,32.4600135537,1451622637.84,2016-01-01T04:30:37.840000Z,1451622637.6,2016-01-01T04:30:37.600000Z,,,20.8311842885,20.9741509763,20.8985745747,,,,0.5,
0.68,1451622640.52,2016-01-01T04:30:40.520000Z,211.380758288,1056.90379144,1451622640.16,2016-01-01T04:30:40.160000Z,1451622639.84,2016-01-01T04:30:39.840000Z,,,21.5423849879,21.4796514763,21.7236557833,,,,0.5,
1.16,1451622644.52,2016-01-01T04:30:44.520000Z,6.54958296243,32.7479148121,1451622643.6,2016-01-01T04:30:43.600000Z,1451622643.36,2016-01-01T04:30:43.360000Z,,,20.5515500096,21.1850306221,21.1089563306,,,,0.5,
0.52,1451622647.76,2016-01-01T04:30:47.760000Z,5.29701241026,26.4850620513,1451622647.52,2016-01-01T04:30:47.520000Z,1451622647.24,2016-01-01T04:30:47.240000Z,,,18.4607600534,17.7856722395,19.8533194524,,,,0.5,
0.4,1451622650.52,2016-01-01T04:30:50.520000Z,1.0972824419,5.4864122095,1451622650.36,2016-01-01T04:30:50.360000Z,1451622650.12,2016-01-01T04:30:50.120000Z,,,19.5155115075,19.1534101964,19.8096864124,,,,0.5,
0.6,1451622652.72,2016-01-01T04:30:52.720000Z,0.52726957965,2.63634789825,1451622652.36,2016-01-01T04:30:52.360000Z,1451622652.12,2016-01-01T04:30:52.120000Z,,,19.2879190886,19.9711123409,19.3647976973,,,,0.5,
0.84,1451622658.36,2016-01-01T04:30:58.360000Z,5.70958653808,28.5479326904,1451622658.04,2016-01-01T04:30:58.040000Z,1451622657.52,2016-01-01T04:30:57.520000Z,,,17.9057487744,18.1350533099,18.2262008408,,,,0.5,
0.56,1451622660.52,2016-01-01T04:31:00.520000Z,327.74289608,1638.7144804,1451622660.28,2016-01-01T04:31:00.280000Z,1451622659.96,2016-01-01T04:30:59.960000Z,,,17.5226658021,17.526538704,17.8727962758,,,,0.5,
0.64,1451622664.32,2016-01-01T04:31:04.320000Z,16.4162247333,82.0811236663,1451622664.08,2016-01-01T04:31:04.080000Z,1451622663.68,2016-01-01T04:31:03.680000Z,,,17.5956398267,17.4937777088,17.5663463335,,,,0.5,
0.76,1451622668.68,2016-01-01T04:31:08.680000Z,1.6816855934,8.408427967,1451622668.24,2016-01-01T04:31:08.240000Z,1451622667.92,2016-01-01T04:31:07.920000Z,,,18.7144070458,18.7784310301,19.0363463505,,,,0.5,
0.32,1451622671.24,2016-01-01T04:31:11.240000Z,1.13037518529,5.65187592643,1451622671.12,2016-01-01T04:31:11.120000Z,1451622670.92,2016-01-01T04:31:10.920000Z,,,19.496443795,19.5682209306,19.3783382615,,,,0.5,
0.24,1451622675.48,2016-01-01T04:31:15.480000Z,6.02009929871,1.60769823559,1451622675.36,2016-01-01T04:31:15.360000Z,1451622675.24,2016-01-01T04:31:15.240000Z,,,20.8207316292,21.2325902105,20.1457140099,,,,0.5,
0.72,1451622678.56,2016-01-01T04:31:18.560000Z,191.684424889,958.422124447,1451622678.16,2016-01-01T04:31:18.160000Z,1451622677.84,2016-01-01T04:31:17.840000Z,,,21.300420179,21.2994516501,21.5984313153,,,,0.5,
0.96,1451622682.44,2016-01-01T04:31:22.440000Z,10.9885830831,54.9429154155,1451622682.12,2016-01-01T04:31:22.120000Z,1451622681.48,2016-01-01T04:31:21.480000Z,,,20.8764815324,20.8147042675,20.8165485267,,,,0.5,
1.08,1451622685.12,2016-01-01T04:31:25.120000Z,2.11007258702,10.5503629351,1451622684.4,2016-01-01T04:31:24.400000Z,1451622684.04,2016-01-01T04:31:24.040000Z,,,20.842859154,21.4854897593,21.3418672758,,,,0.5,
0.32,1451622687.8,2016-01-01T04:31:27.800000Z,0.977768161116,4.88884080558,1451622687.64,2016-01-01T04:31:27.640000Z,1451622687.48,2016-01-01T04:31:27.480000Z,,,19.2317022271,18.8684376756,20.1551619304,,,,0.5,
0.56,1451622691.08,2016-01-01T04:31:31.080000Z,1.91890861174,9.5945430587,1451622690.8,2016-01-01T04:31:30.800000Z,1451622690.52,2016-01-01T04:31:30.520000Z,,,18.9513703535,18.7280947314,19.1840514933,,,,0.5,
0.88,1451622693.88,2016-01-01T04:31:33.880000Z,0.875956449879,4.3797822494,1451622693.28,2016-01-01T04:31:33.280000Z,1451622693.0,2016-01-01T04:31:33.000000Z,,,19.1052397643,19.1002796113,18.9249539426,,,,0.5,
0.56,1451622697.12,2016-01-01T04:31:37.120000Z,2.92802600323,14.6401300162,1451622696.88,2016-01-01T04:31:36.880000Z,1451622696.56,2016-01-01T04:31:36.560000Z,,,18.1511333348,18.4727511543,18.259080751,,,,0.5,
0.56,1451622699.44,2016-01-01T04:31:39.440000Z,258.669263853,1293.34631927,1451622699.2,2016-01-01T04:31:39.200000Z,1451622698.88,2016-01-01T04:31:38.880000Z,,,17.6539088172,17.6559351478,17.975524074,,,,0.5,
0.92,1451622703.4,2016-01-01T04:31:43.400000Z,6.90923934071,34.5461967035,1451622703.08,2016-01-01T04:31:43.080000Z,1451622702.48,2016-01-01T04:31:42.480000Z,,,18.039353706,17.9381977735,17.9828071857,,,,0.5,
0.72,1451622706.4,2016-01-01T04:31:46.400000Z,1.98320752494,9.9160376247,1451622706.24,2016-01-01T04:31:46.240000Z,1451622705.68,2016-01-01T04:31:45.680000Z,,,17.3020490908,17.1474015198,17.3413830722,,,,0.5,
0.52,1451622711.28,2016-01-01T04:31:51.280000Z,2.33649251132,11.6824625566,1451622711.08,2016-01-01T04:31:51.080000Z,1451622710.76,2016-01-01T04:31:50.760000Z,,,20.0967708971,19.9867912041,20.2583399517,,,,0.5,
1.08,1451622715.16,2016-01-01T04:31:55.160000Z,7.01926863951,35.0963431975,1451622714.8,2016-01-01T04:31:54.800000Z,1451622714.08,2016-01-01T04:31:54.080000Z,,,20.5719648659,20.6334258219,20.5367885552,,,,0.5,
0.72,1451622717.44,2016-01-01T04:31:57.440000Z,211.394190642,1056.97095321,1451622717.04,2016-01-01T04:31:57.040000Z,1451622716.72,2016-01-01T04:31:56.720000Z,,,21.0068702737,21.0098297237,21.2784871985,,,,0.5,
0.52,1451622721.32,2016-01-01T04:32:01.320000Z,25.9062681544,129.531340772,1451622721.08,2016-01-01T04:32:01.080000Z,1451622720.8,2016-01-01T04:32:00.800000Z,,,20.9902654277,21.0208984667,21.0166422181,,,,0.5,
0.36,1451622723.84,2016-01-01T04:32:03.840000Z,1.49129174107,7.45645870536,1451622723.72,2016-01-01T04:32:03.720000Z,1451622723.48,2016-01-01T04:32:03.480000Z,,,20.1848586315,20.0772673261,20.2576968615,,,,0.5,
0.4,1451622727.72,2016-01-01T04:32:07.720000Z,0.591097711603,2.95548855802,1451622727.56,2016-01-01T04:32:07.560000Z,1451622727.32,2016-01-01T04:32:07.320000Z,,,19.3693874926,19.1051733065,19.5640561335,,,,0.5,
0.64,1451622731.16,2016-01-01T04:32:11.160000Z,0.653770657621,3.26885328811,1451622731.0,2016-01-01T04:32:11.000000Z,1451622730.52,2016-01-01T04:32:10.520000Z,,,18.3935973534,18.6765566658,18.7519046655,,,,0.5,
0.44,1451622733.48,2016-01-01T04:32:13.480000Z,2.45678446293,12.2839223146,1451622733.32,2016-01-01T04:32:13.320000Z,1451622733.04,2016-01-01T04:32:13.040000Z,,,19.3468451519,19.1551331491,19.932661639,,,,0.5,
0.44,1451622736.96,2016-01-01T04:32:16.960000Z,2.12420720787,10.6210360393,1451622736.72,2016-01-01T04:32:16.720000Z,1451622736.52,2016-01-01T04:32:16.520000Z,,,18.0687502397,18.2540471489,18.1034202006,,,,0.5,
