duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold
0.48,1451623674.4,2016-01-01T04:47:54.400000Z,4.0158175009,20.0790875045,1451623674.2,2016-01-01T04:47:54.200000Z,1451623673.92,2016-01-01T04:47:53.920000Z,,,19.867156995,19.7895979647,20.1156619891,,,,0.5
0.6,1451623681.32,2016-01-01T04:48:01.320000Z,236.672542716,1183.36271358,1451623681.08,2016-01-01T04:48:01.080000Z,1451623680.72,2016-01-01T04:48:00.720000Z,,,17.2237548057,17.2196224724,17.850998859,,,,0.5
0.44,1451623689.32,2016-01-01T04:48:09.320000Z,2.44167006114,12.2083503057,1451623689.12,2016-01-01T04:48:09.120000Z,1451623688.88,2016-01-01T04:48:08.880000Z,,,17.6457756355,17.6496649189,17.8147185776,,,,0.5
0.52,1451623699.36,2016-01-01T04:48:19.360000Z,154.022716253,770.113581266,1451623699.12,2016-01-01T04:48:19.120000Z,1451623698.84,2016-01-01T04:48:18.840000Z,,,20.9101808873,20.9836444598,21.0745662363,,,,0.5
0.44,1451623706.08,2016-01-01T04:48:26.080000Z,4.82648442983,24.1324221492,1451623705.88,2016-01-01T04:48:25.880000Z,1451623705.64,2016-01-01T04:48:25.640000Z,,,19.523023268,19.4403008623,19.6442143009,,,,0.5
0.88,1451623713.08,2016-01-01T04:48:33.080000Z,1.63690325768,8.1845162884,1451623712.84,2016-01-01T04:48:32.840000Z,1451623712.2,2016-01-01T04:48:32.200000Z,,,20.2123505909,20.9087416954,20.924567257,,,,0.5
0.56,1451623719.92,2016-01-01T04:48:39.920000Z,236.222550959,1181.1127548,1451623719.68,2016-01-01T04:48:39.680000Z,1451623719.36,2016-01-01T04:48:39.360000Z,,,17.0858729485,17.0918291115,17.7376901925,,,,0.5
0.32,1451623725.12,2016-01-01T04:48:45.120000Z,1.44211847527,7.21059237637,1451623725.0,2016-01-01T04:48:45.000000Z,1451623724.8,2016-01-01T04:48:44.800000Z,,,17.6820493223,18.1419802239,17.1883508409,,,,0.5
0.52,1451623733.44,2016-01-01T04:48:53.440000Z,5.59362650227,27.9681325114,1451623733.16,2016-01-01T04:48:53.160000Z,1451623732.92,2016-01-01T04:48:52.920000Z,,,18.4944000204,18.4523614964,19.0451237967,,,,0.5
0.92,1451623742.72,2016-01-01T04:49:02.720000Z,1.1220200282,5.61010014102,1451623742.56,2016-01-01T04:49:02.560000Z,1451623741.8,2016-01-01T04:49:01.800000Z,,,18.5526336792,17.8486846078,18.0045420405,,,,0.5
0.52,1451623751.0,2016-01-01T04:49:11.000000Z,282.372020631,1411.86010315,1451623750.76,2016-01-01T04:49:10.760000Z,1451623750.48,2016-01-01T04:49:10.480000Z,,,17.224793535,17.2161775593,17.7749598261,,,,0.5
0.48,1451623758.6,2016-01-01T04:49:18.600000Z,2.82716347903,14.1358173951,1451623758.4,2016-01-01T04:49:18.400000Z,1451623758.12,2016-01-01T04:49:18.120000Z,,,17.7875410579,17.5598418019,18.1567824746,,,,0.5
0.44,1451623763.88,2016-01-01T04:49:23.880000Z,1.06442590093,5.32212950466,1451623763.72,2016-01-01T04:49:23.720000Z,1451623763.44,2016-01-01T04:49:23.440000Z,,,19.6393599161,19.4541795982,19.8134579425,,,,0.5
0.56,1451623769.96,2016-01-01T04:49:29.960000Z,154.748096939,773.740484696,1451623769.68,2016-01-01T04:49:29.680000Z,1451623769.4,2016-01-01T04:49:29.400000Z,,,21.1833787695,21.1869245626,21.4733002079,,,,0.5
0.44,1451623777.48,2016-01-01T04:49:37.480000Z,1.89749309981,9.48746549905,1451623777.32,2016-01-01T04:49:37.320000Z,1451623777.04,2016-01-01T04:49:37.040000Z,,,18.9861275405,19.0689210865,19.2503421615,,,,0.5
0.6,1451623782.96,2016-01-01T04:49:42.960000Z,1.47704956168,7.38524780841,1451623782.72,2016-01-01T04:49:42.720000Z,1451623782.36,2016-01-01T04:49:42.360000Z,,,20.3862171262,20.2304182535,20.4721044662,,,,0.5
0.6,1451623792.28,2016-01-01T04:49:52.280000Z,3.86439154174,19.3219577087,1451623792.0,2016-01-01T04:49:52.000000Z,1451623791.68,2016-01-01T04:49:51.680000Z,,,20.2611478644,20.3512913574,20.2424445214,,,,0.5
0.48,1451623798.16,2016-01-01T04:49:58.160000Z,0.293497327477,1.46748663738,1451623797.96,2016-01-01T04:49:57.960000Z,1451623797.68,2016-01-01T04:49:57.680000Z,,,17.5337174946,17.3425182076,17.7157259745,,,,0.5
1.0,1451623804.84,2016-01-01T04:50:04.840000Z,0.787588177685,3.93794088842,1451623804.2,2016-01-01T04:50:04.200000Z,1451623803.84,2016-01-01T04:50:03.840000Z,,,17.2724182708,17.1905382124,17.1905382124,,,,0.5
0.84,1451623812.48,2016-01-01T04:50:12.480000Z,3.8003202305,19.0016011525,1451623812.08,2016-01-01T04:50:12.080000Z,1451623811.64,2016-01-01T04:50:11.640000Z,,,17.7337063044,18.2464795041,18.7641734121,,,,0.5
0.4,1451623820.08,2016-01-01T04:50:20.080000Z,1.33568794607,6.67843973035,1451623819.92,2016-01-01T04:50:19.920000Z,1451623819.68,2016-01-01T04:50:19.680000Z,,,19.1774909214,19.2713709032,19.2640878404,,,,0.5
0.32,1451623825.4,2016-01-01T04:50:25.400000Z,1.94307942623,9.71539713113,1451623825.28,2016-01-01T04:50:25.280000Z,1451623825.08,2016-01-01T04:50:25.080000Z,,,20.2659806047,20.6165339961,20.38766617,,,,0.5
0.48,1451623830.48,2016-01-01T04:50:30.480000Z,8.79356795272,43.9678397636,1451623830.28,2016-01-01T04:50:30.280000Z,1451623830.0,2016-01-01T04:50:30.000000Z,,,20.3853172631,20.4655283666,20.4647742394,,,,0.5
0.52,1451623835.64,2016-01-01T04:50:35.640000Z,272.381007266,1361.90503633,1451623835.44,2016-01-01T04:50:35.440000Z,1451623835.12,2016-01-01T04:50:35.120000Z,,,17.3220033827,17.3157061878,18.0162474002,,,,0.5
0.84,1451623844.36,2016-01-01T04:50:44.360000Z,3.1060885027,15.5304425135,1451623843.8,2016-01-01T04:50:43.800000Z,1451623843.52,2016-01-01T04:50:43.520000Z,,,17.9473384628,17.7467401483,18.145006468,,,,0.5
0.6,1451623850.52,2016-01-01T04:50:50.520000Z,6.53465281132,32.6732640566,1451623850.28,2016-01-01T04:50:50.280000Z,1451623849.92,2016-01-01T04:50:49.920000Z,,,17.61641744,17.6323446492,18.1241024491,,,,0.5
0.4,1451623860.32,2016-01-01T04:51:00.320000Z,2.15613377641,10.780668882,1451623860.12,2016-01-01T04:51:00.120000Z,1451623859.92,2016-01-01T04:50:59.920000Z,,,19.1653634132,19.3793862771,19.3925153383,,,,0.5
0.52,1451623868.08,2016-01-01T04:51:08.080000Z,259.988649117,1299.94324559,1451623867.84,2016-01-01T04:51:07.840000Z,1451623867.56,2016-01-01T04:51:07.560000Z,,,17.4722870535,17.4755087298,18.1134877749,,,,0.5
0.56,1451623876.56,2016-01-01T04:51:16.560000Z,1.93253533434,9.6626766717,1451623876.28,2016-01-01T04:51:16.280000Z,1451623876.0,2016-01-01T04:51:16.000000Z,,,18.7232138937,18.5151037291,19.4378328204,,,,0.5
0.52,1451623886.72,2016-01-01T04:51:26.720000Z,384.849959442,1924.24979721,1451623886.48,2016-01-01T04:51:26.480000Z,1451623886.2,2016-01-01T04:51:26.200000Z,,,20.5217255524,20.4605897097,20.6433082998,,,,0.5
0.36,1451623893.32,2016-01-01T04:51:33.320000Z,1.37268422546,6.86342112728,1451623893.12,2016-01-01T04:51:33.120000Z,1451623892.96,2016-01-01T04:51:32.960000Z,,,20.3963692556,20.6961833775,20.3665531414,,,,0.5
0.64,1451623904.24,2016-01-01T04:51:44.240000Z,2.09491056486,10.4745528243,1451623903.84,2016-01-01T04:51:43.840000Z,1451623903.6,2016-01-01T04:51:43.600000Z,,,18.8779846527,19.7373103759,19.2534456665,,,,0.5
0.56,1451623910.36,2016-01-01T04:51:50.360000Z,241.545285624,1207.72642812,1451623910.08,2016-01-01T04:51:50.080000Z,1451623909.8,2016-01-01T04:51:49.800000Z,,,17.4919688444,17.5190465225,18.2123596253,,,,0.5
0.4,1451623915.84,2016-01-01T04:51:55.840000Z,2.08649105097,10.4324552548,1451623915.68,2016-01-01T04:51:55.680000Z,1451623915.44,2016-01-01T04:51:55.440000Z,,,16.929585337,17.1818735144,16.8814673627,,,,0.5
0.36,1451623920.88,2016-01-01T04:52:00.880000Z,1.0826834017,5.41341700852,1451623920.72,2016-01-01T04:52:00.720000Z,1451623920.52,2016-01-01T04:52:00.520000Z,,,18.5564283808,18.3006292223,18.8098901768,,,,0.5
0.48,1451623925.92,2016-01-01T04:52:05.920000Z,3.4552378819,17.2761894095,1451623925.72,2016-01-01T04:52:05.720000Z,1451623925.44,2016-01-01T04:52:05.440000Z,,,19.1537426103,18.9677546047,19.86141802,,,,0.5
0.36,1451623931.8,2016-01-01T04:52:11.800000Z,1.50777073062,7.53885365309,1451623931.64,2016-01-01T04:52:11.640000Z,1451623931.44,2016-01-01T04:52:11.440000Z,,,18.0961427092,18.2317656437,18.2991636738,,,,0.5
0.16,1451623936.76,2016-01-01T04:52:16.760000Z,0.166254460241,0.831272301207,1451623936.68,2016-01-01T04:52:16.680000Z,1451623936.6,2016-01-01T04:52:16.600000Z,,,17.7684874561,17.6131954714,18.4943613573,,,,0.5
0.6,1451623942.0,2016-01-01T04:52:22.000000Z,229.109080933,1145.54540467,1451623941.72,2016-01-01T04:52:21.720000Z,1451623941.4,2016-01-01T04:52:21.400000Z,,,17.0975673736,17.1335771185,17.922511125,,,,0.5
0.76,1451623949.36,2016-01-01T04:52:29.360000Z,2.10015038299,10.500751915,1451623949.12,2016-01-01T04:52:29.120000Z,1451623948.6,2016-01-01T04:52:28.600000Z,,,17.9035252211,17.7185472133,18.4734770393,,,,0.5
0.52,1451623954.8,2016-01-01T04:52:34.800000Z,0.828534702914,4.14267351457,1451623954.56,2016-01-01T04:52:34.560000Z,1451623954.28,2016-01-01T04:52:34.280000Z,,,20.1822822704,20.5346288636,20.6748851019,,,,0.5
0.56,1451623960.48,2016-01-01T04:52:40.480000Z,542.856762721,2714.28381361,1451623960.2,2016-01-01T04:52:40.200000Z,1451623959.92,2016-01-01T04:52:39.920000Z,,,20.6990464222,20.6380927835,20.8371206446,,,,0.5
0.52,1451623967.56,2016-01-01T04:52:47.560000Z,3.32307471849,16.6153735925,1451623967.36,2016-01-01T04:52:47.360000Z,1451623967.04,2016-01-01T04:52:47.040000Z,,,18.0388298274,17.484335299,18.5062948299,,,,0.5
0.48,1451623979.32,2016-01-01T04:52:59.320000Z,2.81383927063,14.0691963532,1451623979.12,2016-01-01T04:52:59.120000Z,1451623978.84,2016-01-01T04:52:58.840000Z,,,20.3092847365,20.3741654218,19.9460057439,,,,0.5
0.52,1451623984.36,2016-01-01T04:53:04.360000Z,4.82306721777,24.1153360888,1451623984.12,2016-01-01T04:53:04.120000Z,1451623983.84,2016-01-01T04:53:03.840000Z,,,19.9827431646,19.9793169904,20.2311249941,,,,0.5
0.64,1451623989.56,2016-01-01T04:53:09.560000Z,213.958995201,1069.794976,1451623989.28,2016-01-01T04:53:09.280000Z,1451623988.92,2016-01-01T04:53:08.920000Z,,,17.1028078195,17.1623395698,17.9651251387,,,,0.5
0.48,1451623994.84,2016-01-01T04:53:14.840000Z,2.46688371669,12.3344185835,1451623994.6,2016-01-01T04:53:14.600000Z,1451623994.36,2016-01-01T04:53:14.360000Z,,,18.2226180341,18.4740248503,18.2800004217,,,,0.5
0.64,1451624002.56,2016-01-01T04:53:22.560000Z,3.28356244264,16.4178122132,1451624002.28,2016-01-01T04:53:22.280000Z,1451624001.92,2016-01-01T04:53:21.920000Z,,,18.6109594758,18.5052579355,18.8195065649,,,,0.5
0.52,1451624008.36,2016-01-01T04:53:28.360000Z,359.930982893,1799.65491446,1451624008.12,2016-01-01T04:53:28.120000Z,1451624007.84,2016-01-01T04:53:27.840000Z,,,20.9720270868,20.9424945521,21.1223060074,,,,0.5
0.76,1451624013.56,2016-01-01T04:53:33.560000Z,1.89924719245,9.49623596225,1451624013.36,2016-01-01T04:53:33.360000Z,1451624012.8,2016-01-01T04:53:32.800000Z,,,19.8381927502,19.3980954997,19.6852915138,,,,0.5
0.96,1451624023.32,2016-01-01T04:53:43.320000Z,6.58804086511,32.9402043255,1451624022.68,2016-01-01T04:53:42.680000Z,1451624022.36,2016-01-01T04:53:42.360000Z,,,19.8838044535,20.194042782,20.2235967284,,,,0.5
0.64,1451624029.72,2016-01-01T04:53:49.720000Z,190.830754961,954.153774807,1451624029.48,2016-01-01T04:53:49.480000Z,1451624029.08,2016-01-01T04:53:49.080000Z,,,16.9854610165,17.0242250685,17.8633024029,,,,0.5
0.36,1451624036.48,2016-01-01T04:53:56.480000Z,4.40771412138,22.0385706069,1451624036.32,2016-01-01T04:53:56.320000Z,1451624036.12,2016-01-01T04:53:56.120000Z,,,17.1072361807,17.1928596941,17.3048161317,,,,0.5
0.44,1451624042.56,2016-01-01T04:54:02.560000Z,5.70270580322,28.5135290161,1451624042.36,2016-01-01T04:54:02.360000Z,1451624042.12,2016-01-01T04:54:02.120000Z,,,18.2661340602,18.2088955552,18.4288902247,,,,0.5
0.52,1451624048.4,2016-01-01T04:54:08.400000Z,350.378649485,1751.89324743,1451624048.16,2016-01-01T04:54:08.160000Z,1451624047.88,2016-01-01T04:54:07.880000Z,,,21.1381170784,21.0710451418,21.2139500984,,,,0.5
0.52,1451624054.48,2016-01-01T04:54:14.480000Z,6.5369876448,32.684938224,1451624054.24,2016-01-01T04:54:14.240000Z,1451624053.96,2016-01-01T04:54:13.960000Z,,,20.2746414788,20.5943373574,20.0640352108,,,,0.5
0.6,1451624061.52,2016-01-01T04:54:21.520000Z,2.92360444021,14.6180222011,1451624061.32,2016-01-01T04:54:21.320000Z,1451624060.92,2016-01-01T04:54:20.920000Z,,,19.6859241685,19.7414169434,19.7998034242,,,,0.5
0.88,1451624067.16,2016-01-01T04:54:27.160000Z,11.8658286341,59.3291431705,1451624066.72,2016-01-01T04:54:26.720000Z,1451624066.28,2016-01-01T04:54:26.280000Z,,,18.4324041455,18.657843952,18.9705933706,,,,0.5
0.64,1451624073.68,2016-01-01T04:54:33.680000Z,1.95879970256,9.79399851279,1451624073.4,2016-01-01T04:54:33.400000Z,1451624073.04,2016-01-01T04:54:33.040000Z,,,18.5221164217,18.2142603133,18.9062500965,,,,0.5
0.44,1451624079.48,2016-01-01T04:54:39.480000Z,2.90755685853,14.5377842926,1451624079.28,2016-01-01T04:54:39.280000Z,1451624079.04,2016-01-01T04:54:39.040000Z,,,18.7343911895,18.5930007529,19.4779996333,,,,0.5
0.32,1451624088.16,2016-01-01T04:54:48.160000Z,1.7038930477,8.51946523848,1451624088.0,2016-01-01T04:54:48.000000Z,1451624087.84,2016-01-01T04:54:47.840000Z,,,19.5530129766,19.2510207172,20.7821742455,,,,0.5
0.52,1451624097.92,2016-01-01T04:54:57.920000Z,6.87404334314,34.3702167157,1451624097.68,2016-01-01T04:54:57.680000Z,1451624097.4,2016-01-01T04:54:57.400000Z,,,18.0693133257,18.0177458495,18.4303452533,,,,0.5
0.68,1451624103.12,2016-01-01T04:55:03.120000Z,40.217277597,201.086387985,1451624102.92,2016-01-01T04:55:02.920000Z,1451624102.44,2016-01-01T04:55:02.440000Z,,,17.0658106955,17.0042526168,17.9088769146,,,,0.5
0.4,1451624109.52,2016-01-01T04:55:09.520000Z,1.91172264957,9.55861324783,1451624109.32,2016-01-01T04:55:09.320000Z,1451624109.12,2016-01-01T04:55:09.120000Z,,,16.961827742,17.1305577436,17.007194605,,,,0.5
0.52,1451624116.32,2016-01-01T04:55:16.320000Z,5.32784239999,26.639212,1451624116.12,2016-01-01T04:55:16.120000Z,1451624115.8,2016-01-01T04:55:15.800000Z,,,18.1813953923,17.9870549134,18.8259842841,,,,0.5
0.32,1451624121.8,2016-01-01T04:55:21.800000Z,1.42215580525,7.11077902627,1451624121.68,2016-01-01T04:55:21.680000Z,1451624121.48,2016-01-01T04:55:21.480000Z,,,19.0206627097,19.5226228757,18.5951481294,,,,0.5
0.4,1451624131.88,2016-01-01T04:55:31.880000Z,2.17817989943,10.8908994971,1451624131.72,2016-01-01T04:55:31.720000Z,1451624131.48,2016-01-01T04:55:31.480000Z,,,18.478127809,18.300691688,18.8944491965,,,,0.5
0.64,1451624138.04,2016-01-01T04:55:38.040000Z,2.90229735675,14.5114867838,1451624137.68,2016-01-01T04:55:37.680000Z,1451624137.4,2016-01-01T04:55:37.400000Z,,,19.3231412601,19.6700969032,19.160048352,,,,0.5
0.6,1451624147.88,2016-01-01T04:55:47.880000Z,2.1939999316,10.969999658,1451624147.64,2016-01-01T04:55:47.640000Z,1451624147.28,2016-01-01T04:55:47.280000Z,,,17.9392819407,17.8892789338,18.7711523584,,,,0.5
0.48,1451624154.56,2016-01-01T04:55:54.560000Z,3.46168154076,17.3084077038,1451624154.36,2016-01-01T04:55:54.360000Z,1451624154.08,2016-01-01T04:55:54.080000Z,,,18.5970397852,18.3479282609,19.2730790459,,,,0.5
0.44,1451624161.84,2016-01-01T04:56:01.840000Z,2.7570011965,13.7850059825,1451624161.6,2016-01-01T04:56:01.600000Z,1451624161.4,2016-01-01T04:56:01.400000Z,,,18.5156754351,18.21612334,18.6333239084,,,,0.5
0.36,1451624166.92,2016-01-01T04:56:06.920000Z,4.44462541857,22.2231270929,1451624166.76,2016-01-01T04:56:06.760000Z,1451624166.56,2016-01-01T04:56:06.560000Z,,,20.6870359815,21.2511153094,20.3386376615,,,,0.5
0.4,1451624172.8,2016-01-01T04:56:12.800000Z,5.91147019196,29.5573509598,1451624172.64,2016-01-01T04:56:12.640000Z,1451624172.4,2016-01-01T04:56:12.400000Z,,,20.0224481941,20.1014137255,20.3035091618,,,,0.5
0.36,1451624184.32,2016-01-01T04:56:24.320000Z,2.69354641198,13.4677320599,1451624184.2,2016-01-01T04:56:24.200000Z,1451624183.96,2016-01-01T04:56:23.960000Z,,,19.3606758049,19.3060063255,19.9291613203,,,,0.5
0.32,1451624189.76,2016-01-01T04:56:29.760000Z,2.40751216424,12.0375608212,1451624189.64,2016-01-01T04:56:29.640000Z,1451624189.44,2016-01-01T04:56:29.440000Z,,,18.1841702165,18.5803518643,18.1025644255,,,,0.5
0.52,1451624196.44,2016-01-01T04:56:36.440000Z,3.70933652007,18.5466826004,1451624196.24,2016-01-01T04:56:36.240000Z,1451624195.92,2016-01-01T04:56:35.920000Z,,,17.7040540201,17.4925895035,18.3954148648,,,,0.5
0.56,1451624202.28,2016-01-01T04:56:42.280000Z,1.65355436377,8.26777181883,1451624202.08,2016-01-01T04:56:42.080000Z,1451624201.72,2016-01-01T04:56:41.720000Z,,,17.8111321888,17.2905346824,18.9421021739,,,,0.5
0.36,1451624208.24,2016-01-01T04:56:48.240000Z,4.93625479325,24.6812739663,1451624208.08,2016-01-01T04:56:48.080000Z,1451624207.88,2016-01-01T04:56:47.880000Z,,,19.6691030407,20.6992343108,19.4089471341,,,,0.5
0.56,1451624216.84,2016-01-01T04:56:56.840000Z,3.42487849699,17.124392485,1451624216.56,2016-01-01T04:56:56.560000Z,1451624216.28,2016-01-01T04:56:56.280000Z,,,20.111801043,19.9040530675,20.4544909302,,,,0.5
0.52,1451624229.48,2016-01-01T04:57:09.480000Z,1.96031957385,9.80159786925,1451624229.28,2016-01-01T04:57:09.280000Z,1451624228.96,2016-01-01T04:57:08.960000Z,,,18.5112821579,18.201326157,18.8067992997,,,,0.5
0.56,1451624235.0,2016-01-01T04:57:15.000000Z,5.30985765612,26.5492882806,1451624234.76,2016-01-01T04:57:14.760000Z,1451624234.44,2016-01-01T04:57:14.440000Z,,,18.0888358189,18.0162148476,18.7347576503,,,,0.5
0.56,1451624243.12,2016-01-01T04:57:23.120000Z,2.76153995491,13.8076997746,1451624242.8,2016-01-01T04:57:22.800000Z,1451624242.56,2016-01-01T04:57:22.560000Z,,,20.14217504,20.2266426849,20.5328773162,,,,0.5
0.4,1451624252.92,2016-01-01T04:57:32.920000Z,5.57102299409,27.8551149705,1451624252.76,2016-01-01T04:57:32.760000Z,1451624252.52,2016-01-01T04:57:32.520000Z,,,20.5484047157,20.7706576222,20.4190585301,,,,0.5
0.4,1451624258.52,2016-01-01T04:57:38.520000Z,0.845004244461,4.22502122231,1451624258.36,2016-01-01T04:57:38.360000Z,1451624258.12,2016-01-01T04:57:38.120000Z,,,19.1046856708,19.411475713,19.251512236,,,,0.5
0.4,1451624265.16,2016-01-01T04:57:45.160000Z,1.2648772813,6.3243864065,1451624265.04,2016-01-01T04:57:45.040000Z,1451624264.76,2016-01-01T04:57:44.760000Z,,,18.5221324987,18.0064613025,19.6160411132,,,,0.5
0.4,1451624273.92,2016-01-01T04:57:53.920000Z,3.8856522343,19.4282611715,1451624273.76,2016-01-01T04:57:53.760000Z,1451624273.52,2016-01-01T04:57:53.520000Z,,,18.5746297858,18.6198898671,19.1774160035,,,,0.5
0.56,1451624280.84,2016-01-01T04:58:00.840000Z,4.16228646682,20.8114323341,1451624280.56,2016-01-01T04:58:00.560000Z,1451624280.28,2016-01-01T04:58:00.280000Z,,,18.1062562947,17.8802242016,18.9453448207,,,,0.5
0.36,1451624287.68,2016-01-01T04:58:07.680000Z,2.48577235928,12.4288617964,1451624287.52,2016-01-01T04:58:07.520000Z,1451624287.32,2016-01-01T04:58:07.320000Z,,,19.7865335855,19.6771828258,20.1697524285,,,,0.5
0.64,1451624294.48,2016-01-01T04:58:14.480000Z,3.22808478828,16.1404239414,1451624294.16,2016-01-01T04:58:14.160000Z,1451624293.84,2016-01-01T04:58:13.840000Z,,,19.393371544,19.5720371757,19.4781735845,,,,0.5
0.24,1451624304.0,2016-01-01T04:58:24.000000Z,1.2112907617,6.0564538085,1451624303.88,2016-01-01T04:58:23.880000Z,1451624303.76,2016-01-01T04:58:23.760000Z,,,19.9158922068,19.9961499863,20.6922143708,,,,0.5
0.44,1451624311.32,2016-01-01T04:58:31.320000Z,3.52221738939,17.611086947,1451624311.16,2016-01-01T04:58:31.160000Z,1451624310.88,2016-01-01T04:58:30.880000Z,,,18.0565437848,17.7940663752,18.6230313325,,,,0.5
0.36,1451624319.52,2016-01-01T04:58:39.520000Z,1.47987327987,7.39936639934,1451624319.36,2016-01-01T04:58:39.360000Z,1451624319.16,2016-01-01T04:58:39.160000Z,,,20.6995943689,20.813855219,20.8467642869,,,,0.5
0.48,1451624330.48,2016-01-01T04:58:50.480000Z,3.95832122585,19.7916061292,1451624330.24,2016-01-01T04:58:50.240000Z,1451624330.0,2016-01-01T04:58:50.000000Z,,,20.8498634582,20.9406140418,21.3468227736,,,,0.5
0.52,1451624337.52,2016-01-01T04:58:57.520000Z,1.84263167866,9.21315839329,1451624337.36,2016-01-01T04:58:57.360000Z,1451624337.0,2016-01-01T04:58:57.000000Z,,,19.7714649562,18.843236437,20.6401843109,,,,0.5
0.28,1451624345.88,2016-01-01T04:59:05.880000Z,0.632266079419,3.1613303971,1451624345.72,2016-01-01T04:59:05.720000Z,1451624345.6,2016-01-01T04:59:05.600000Z,,,18.2015086178,17.7806483342,18.6976918632,,,,0.5
0.4,1451624351.12,2016-01-01T04:59:11.120000Z,4.21806042261,21.090302113,1451624350.96,2016-01-01T04:59:10.960000Z,1451624350.72,2016-01-01T04:59:10.720000Z,,,18.0110156303,18.4011078844,17.9952143766,,,,0.5
0.28,1451624357.28,2016-01-01T04:59:17.280000Z,0.389267973415,1.94633986708,1451624357.12,2016-01-01T04:59:17.120000Z,1451624357.0,2016-01-01T04:59:17.000000Z,,,20.202168837,19.3764694692,21.7355954193,,,,0.5
0.2,1451624362.32,2016-01-01T04:59:22.320000Z,0.550727102472,2.75363551236,1451624362.24,2016-01-01T04:59:22.240000Z,1451624362.12,2016-01-01T04:59:22.120000Z,,,19.3126212659,19.6490339448,18.3474013425,,,,0.5
0.44,1451624369.04,2016-01-01T04:59:29.040000Z,2.23646887295,11.1823443648,1451624368.88,2016-01-01T04:59:28.880000Z,1451624368.6,2016-01-01T04:59:28.600000Z,,,20.1859237537,20.473696879,20.0087741944,,,,0.5
0.36,1451624379.92,2016-01-01T04:59:39.920000Z,1.58777151975,7.93885759877,1451624379.8,2016-01-01T04:59:39.800000Z,1451624379.56,2016-01-01T04:59:39.560000Z,,,19.1113424309,18.9494415638,20.1442212836,,,,0.5
0.4,1451624388.56,2016-01-01T04:59:48.560000Z,4.50379650237,22.5189825119,1451624388.4,2016-01-01T04:59:48.400000Z,1451624388.16,2016-01-01T04:59:48.160000Z,,,17.9719477601,17.6807800911,18.7371427516,,,,0.5
0.4,1451624397.12,2016-01-01T04:59:57.120000Z,0.154823345838,0.774116729189,1451624396.92,2016-01-01T04:59:56.920000Z,1451624396.72,2016-01-01T04:59:56.720000Z,,,19.9681837882,19.7002459301,20.377255169,,,,0.5
0.6,1479655201.4,2016-11-20T15:20:01.400000Z,22.709146689,113.545733445,1479655201.08,2016-11-20T15:20:01.080000Z,1479655200.8,2016-11-20T15:20:00.800000Z,,,20.9545370754,20.8069605924,21.1668242113,,,,0.5
0.24,1479655206.48,2016-11-20T15:20:06.480000Z,5.6197515484,0.96772168101,1479655206.36,2016-11-20T15:20:06.360000Z,1479655206.24,2016-11-20T15:20:06.240000Z,,,20.5591437824,20.7959822486,19.8317982948,,,,0.5
0.68,1479655212.12,2016-11-20T15:20:12.120000Z,6.28192391453,31.4096195726,1479655211.84,2016-11-20T15:20:11.840000Z,1479655211.44,2016-11-20T15:20:11.440000Z,,,19.4117268463,19.5112475417,20.0205805534,,,,0.5
0.52,1479655221.16,2016-11-20T15:20:21.160000Z,706.893743731,3534.46871865,1479655220.96,2016-11-20T15:20:20.960000Z,1479655220.64,2016-11-20T15:20:20.640000Z,,,17.9345290347,17.9211152051,18.6893610898,,,,0.5
0.6,1479655226.88,2016-11-20T15:20:26.880000Z,9.84093325226,49.2046662613,1479655226.6,2016-11-20T15:20:26.600000Z,1479655226.28,2016-11-20T15:20:26.280000Z,,,18.9693178451,19.0171985149,19.474037963,,,,0.5
0.48,1479655233.64,2016-11-20T15:20:33.640000Z,4.40617813036,22.0308906518,1479655233.44,2016-11-20T15:20:33.440000Z,1479655233.16,2016-11-20T15:20:33.160000Z,,,17.5838456464,17.395592707,18.2565467004,,,,0.5
0.48,1479655238.68,2016-11-20T15:20:38.680000Z,1679.99934657,8399.99673284,1479655238.44,2016-11-20T15:20:38.440000Z,1479655238.2,2016-11-20T15:20:38.200000Z,,,21.8559032397,21.6543909312,22.2786138672,,,,0.5
0.4,1479655243.6,2016-11-20T15:20:43.600000Z,16.0360580888,24.1120891257,1479655243.44,2016-11-20T15:20:43.440000Z,1479655243.2,2016-11-20T15:20:43.200000Z,,,19.9873979151,19.6285943454,20.2457629141,,,,0.5
0.44,1479655249.24,2016-11-20T15:20:49.240000Z,4.62041286766,23.1020643383,1479655249.04,2016-11-20T15:20:49.040000Z,1479655248.8,2016-11-20T15:20:48.800000Z,,,19.1413130163,19.0067528733,19.0538465483,,,,0.5
0.48,1479655256.72,2016-11-20T15:20:56.720000Z,608.73682661,3043.68413305,1479655256.52,2016-11-20T15:20:56.520000Z,1479655256.24,2016-11-20T15:20:56.240000Z,,,17.4735686503,17.4683831569,18.2292492823,,,,0.5
1.88,1479655262.4,2016-11-20T15:21:02.400000Z,5.75358958606,28.7679479303,1479655261.68,2016-11-20T15:21:01.680000Z,1479655260.52,2016-11-20T15:21:00.520000Z,,,18.7943546654,19.3035728212,18.7534344327,,,,0.5
