duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,max_amp
0.85,,2019-08-05T20:33:49.550000Z,1401568.00795,7007840.03973,1565037229.15,2019-08-05T20:33:49.150000Z,,2019-08-05T20:33:48.700000Z,,,20.2809333128,20.2893082832,20.218330758,,,,350,-134.526978685
0.8,,2019-08-05T20:34:05.350000Z,4355527.87033,21777639.3516,1565037245.05,2019-08-05T20:34:05.050000Z,,2019-08-05T20:34:04.550000Z,,,19.9993350722,20.0407950424,20.0527920598,,,,350,-132.495303859
0.3,,2019-08-05T20:34:20.700000Z,170553.089578,852765.447891,1565037260.6,2019-08-05T20:34:20.600000Z,,2019-08-05T20:34:20.400000Z,,,19.0935268242,19.130771756,18.8470587256,,,,350,-135.449358156
0.85,,2019-08-05T20:34:37.100000Z,2843842.18227,14219210.9114,1565037276.75,2019-08-05T20:34:36.750000Z,,2019-08-05T20:34:36.250000Z,,,19.7763094886,19.8078253389,19.7623649231,,,,350,-132.457887039
0.15,,2019-08-05T20:34:53.100000Z,5723.00188898,28615.0094449,1565037293.05,2019-08-05T20:34:53.050000Z,,2019-08-05T20:34:52.950000Z,,,19.6822541266,19.965242326,19.5439623818,,,,350,-135.815947993
0.7,,2019-08-05T20:35:08.850000Z,3701919.54794,18509597.7397,1565037308.55,2019-08-05T20:35:08.550000Z,,2019-08-05T20:35:08.150000Z,,,21.3453533268,21.4264147776,21.3901305434,,,,350,-133.481353872
0.7,,2019-08-05T20:35:40.400000Z,2229213.77015,11146068.8508,1565037340.05,2019-08-05T20:35:40.050000Z,,2019-08-05T20:35:39.700000Z,,,22.0574652254,22.2694007651,22.2667432351,,,,350,-135.659774873
0.6,,2019-08-05T20:35:56.350000Z,799366.713722,3996833.56861,1565037356.05,2019-08-05T20:35:56.050000Z,,2019-08-05T20:35:55.750000Z,,,21.7275121006,22.1594497274,21.7603895922,,,,350,-136.511060865
0.6,,2019-08-05T20:36:12.250000Z,265684.02671,1328420.13355,1565037371.9,2019-08-05T20:36:11.900000Z,,2019-08-05T20:36:11.650000Z,,,20.9441857063,21.6243746652,21.1193408672,,,,350,-139.318908349
0.7,,2019-08-05T20:36:44.200000Z,260216.428154,1301082.14077,1565037403.7,2019-08-05T20:36:43.700000Z,,2019-08-05T20:36:43.500000Z,,,19.6670536501,20.2084108,19.7947673353,,,,350,-137.130428679
0.4,,2019-08-05T20:36:59.950000Z,143589.812079,717949.060393,1565037419.75,2019-08-05T20:36:59.750000Z,,2019-08-05T20:36:59.550000Z,,,20.0680852626,22.1178811936,19.8624682549,,,,350,-136.011309868
1.05,,2019-08-05T20:37:15.650000Z,282190.550374,1410952.75187,1565037435.35,2019-08-05T20:37:15.350000Z,,2019-08-05T20:37:14.600000Z,,,19.6489297825,19.763841302,19.7947088036,,,,350,-135.393288934
0.4,,2019-08-05T20:37:30.600000Z,342060.778075,1710303.89038,1565037450.45,2019-08-05T20:37:30.450000Z,,2019-08-05T20:37:30.200000Z,,,19.8219144462,19.953652841,19.4919297737,,,,350,-135.404297128
0.9,,2019-08-05T20:37:47.000000Z,744409.111403,3722045.55701,1565037466.65,2019-08-05T20:37:46.650000Z,,2019-08-05T20:37:46.100000Z,,,20.9675937601,21.1607395206,21.1654586248,,,,350,-135.088645119
0.35,,2019-08-05T20:38:02.100000Z,265189.41308,1325947.0654,1565037481.95,2019-08-05T20:38:01.950000Z,,2019-08-05T20:38:01.750000Z,,,19.6378468534,19.7496894324,18.9063779418,,,,350,-135.727855687
0.65,,2019-08-05T20:38:18.200000Z,736799.254457,3683996.27228,1565037497.85,2019-08-05T20:38:17.850000Z,,2019-08-05T20:38:17.550000Z,,,20.1557915093,20.2986258594,20.1651310107,,,,350,-134.99306652
0.8,,2019-08-05T20:38:49.800000Z,261210.538819,1306052.6941,1565037529.25,2019-08-05T20:38:49.250000Z,,2019-08-05T20:38:49.000000Z,,,19.926156377,20.005539803,19.9511146867,,,,350,-134.976067552
0.6,,2019-08-05T20:39:21.250000Z,207088.865766,1035444.32883,1565037560.95,2019-08-05T20:39:20.950000Z,,2019-08-05T20:39:20.650000Z,,,19.8874493715,20.1906806135,19.7979264007,,,,350,-137.235862238
0.2,,2019-08-05T20:39:36.550000Z,61320.2731616,306601.365808,1565037576.5,2019-08-05T20:39:36.500000Z,,2019-08-05T20:39:36.350000Z,,,20.6056976962,20.5322888133,20.7165117826,,,,350,-135.974607243
0.65,,2019-08-05T20:39:52.700000Z,1262508.48448,6312542.42242,1565037592.35,2019-08-05T20:39:52.350000Z,,2019-08-05T20:39:52.050000Z,,,22.8481252531,23.0248069907,23.0960233523,,,,350,-136.917466995
0.35,,2019-08-05T20:40:08.250000Z,129884.761166,649423.805829,1565037608.1,2019-08-05T20:40:08.100000Z,,2019-08-05T20:40:07.900000Z,,,20.4460497246,20.2750749178,20.4904913018,,,,350,-136.7656651
0.6,,2019-08-05T20:40:24.200000Z,855364.420183,4276822.10092,1565037623.9,2019-08-05T20:40:23.900000Z,,2019-08-05T20:40:23.600000Z,,,21.7384049806,21.6824937295,22.0174704284,,,,350,-137.689127176
0.5,,2019-08-05T20:40:55.750000Z,332400.646231,1662003.23115,1565037655.5,2019-08-05T20:40:55.500000Z,,2019-08-05T20:40:55.250000Z,,,21.1689619028,20.9273763718,21.6702291976,,,,350,-140.015883034
0.65,,2019-08-05T20:41:27.350000Z,1724214.55457,8621072.77284,1565037687.05,2019-08-05T20:41:27.050000Z,,2019-08-05T20:41:26.700000Z,,,23.7424113264,23.8177040049,24.0518649075,,,,350,-139.205570714
0.3,,2019-08-05T20:41:42.850000Z,73482.4224613,367412.112306,1565037702.7,2019-08-05T20:41:42.700000Z,,2019-08-05T20:41:42.550000Z,,,21.0892215871,21.092239679,21.1434405675,,,,350,-138.316588091
0.8,,2019-08-05T20:41:58.950000Z,1586109.58976,7930547.94878,1565037718.55,2019-08-05T20:41:58.550000Z,,2019-08-05T20:41:58.150000Z,,,22.5484560914,22.8437837825,22.898575142,,,,350,-136.434982334
0.4,,2019-08-05T20:42:14.400000Z,144439.418737,722197.093683,1565037734.15,2019-08-05T20:42:14.150000Z,,2019-08-05T20:42:14.000000Z,,,20.6522434898,20.6878556691,20.3758107409,,,,350,-136.952945937
0.95,,2019-08-05T20:42:30.650000Z,400052.609992,2000263.04996,1565037750.0,2019-08-05T20:42:30.000000Z,,2019-08-05T20:42:29.700000Z,,,21.0074207238,21.1918032889,21.1923164564,,,,350,-135.863787698
0.4,,2019-08-05T20:42:45.850000Z,257879.727728,1289398.63864,1565037765.65,2019-08-05T20:42:45.650000Z,,2019-08-05T20:42:45.450000Z,,,19.3573073009,19.3795486481,19.0945938939,,,,350,-137.356430888
0.4,,2019-08-05T20:43:01.500000Z,137603.834334,688019.17167,1565037781.3,2019-08-05T20:43:01.300000Z,,2019-08-05T20:43:01.100000Z,,,19.668746642,19.9579929257,18.4227052931,,,,350,-138.223289325
0.55,,2019-08-05T20:43:17.650000Z,105353.810033,526769.050165,1565037797.35,2019-08-05T20:43:17.350000Z,,2019-08-05T20:43:17.100000Z,,,20.7962208412,20.8672292799,20.8992527797,,,,350,-140.291234114
0.7,,2019-08-05T20:43:33.200000Z,810716.076924,4053580.38462,1565037812.9,2019-08-05T20:43:32.900000Z,,2019-08-05T20:43:32.500000Z,,,21.5084616665,21.8424568761,21.9742429837,,,,350,-137.56680121
0.4,,2019-08-05T20:43:48.950000Z,129733.395347,648666.976736,1565037828.75,2019-08-05T20:43:48.750000Z,,2019-08-05T20:43:48.550000Z,,,21.159570268,20.6119252621,21.171177645,,,,350,-140.960978357
0.75,,2019-08-05T20:44:04.750000Z,1910695.94136,9553479.70678,1565037844.4,2019-08-05T20:44:04.400000Z,,2019-08-05T20:44:04.000000Z,,,21.9360513869,22.1187197473,22.0820253969,,,,350,-136.142272912
0.55,,2019-08-05T20:44:20.600000Z,513490.15862,2567450.7931,1565037860.3,2019-08-05T20:44:20.300000Z,,2019-08-05T20:44:20.050000Z,,,21.280617438,21.1325310899,21.6869961192,,,,350,-139.339895729
0.7,,2019-08-05T20:44:36.350000Z,2300792.39769,11503961.9885,1565037876.05,2019-08-05T20:44:36.050000Z,,2019-08-05T20:44:35.650000Z,,,22.0624669482,22.2703533043,22.3118979218,,,,350,-135.433206202
0.65,,2019-08-05T20:44:52.200000Z,1114256.1936,5571280.96801,1565037891.9,2019-08-05T20:44:51.900000Z,,2019-08-05T20:44:51.550000Z,,,22.7584656077,22.8824102257,22.8689044074,,,,350,-138.302114022
0.65,,2019-08-05T20:45:08.000000Z,1780323.23679,8901616.18393,1565037907.7,2019-08-05T20:45:07.700000Z,,2019-08-05T20:45:07.350000Z,,,21.2760101071,21.4906982551,21.5460177637,,,,350,-136.033083659
0.5,,2019-08-05T20:45:24.950000Z,291.685089815,1458.42544907,1565037924.8,2019-08-05T20:45:24.800000Z,,2019-08-05T20:45:24.450000Z,,,20.4223043179,20.9400684319,20.2563754776,,,,350,-152.195292856
1.0,,2019-08-05T22:34:09.850000Z,112.7315072,562.903448172,1565044449.35,2019-08-05T22:34:09.350000Z,,2019-08-05T22:34:08.850000Z,,,23.2718252739,23.3460720988,23.3460720988,,,,350,-146.914143675
0.95,,2019-08-05T22:35:00.850000Z,324.878695276,1619.64416747,1565044500.35,2019-08-05T22:35:00.350000Z,,2019-08-05T22:34:59.900000Z,,,22.4404773271,22.4879841905,22.4896225547,,,,350,-145.148292953
0.8,,2019-08-05T22:35:34.700000Z,289.102734869,1440.05552376,1565044534.3,2019-08-05T22:35:34.300000Z,,2019-08-05T22:35:33.900000Z,,,22.7656579562,22.7732765409,22.7743768182,,,,350,-144.317176954
1.0,,2019-08-05T22:35:51.850000Z,246.891536757,1228.9995332,1565044551.35,2019-08-05T22:35:51.350000Z,,2019-08-05T22:35:50.850000Z,,,23.4240850535,23.457160507,23.457160507,,,,350,-145.208018137
1.0,,2019-08-05T22:36:08.900000Z,193.321804124,965.703744804,1565044568.35,2019-08-05T22:36:08.350000Z,,2019-08-05T22:36:07.900000Z,,,22.1240995673,22.1908077068,22.1908077068,,,,350,-144.759065004
1.05,,2019-08-05T22:36:25.950000Z,186.685909265,930.60492656,1565044585.4,2019-08-05T22:36:25.400000Z,,2019-08-05T22:36:24.900000Z,,,23.3516000877,23.5093967932,23.493680295,,,,350,-145.824646793
0.95,,2019-08-05T22:36:42.700000Z,502.958458785,2514.79229393,1565044602.2,2019-08-05T22:36:42.200000Z,,2019-08-05T22:36:41.750000Z,,,21.9500606633,21.9131091908,21.9146192953,,,,350,-141.63863367
0.75,,2019-08-05T22:36:59.800000Z,105.703024193,518.820374305,1565044619.4,2019-08-05T22:36:59.400000Z,,2019-08-05T22:36:59.050000Z,,,20.3513969773,20.3461008646,20.6305576647,,,,350,-147.193468971
0.95,,2019-08-05T22:37:16.750000Z,1252.33946072,6261.6973036,1565044636.3,2019-08-05T22:37:16.300000Z,,2019-08-05T22:37:15.800000Z,,,22.3009265195,22.3633972987,22.3673442866,,,,350,-139.78733896
0.7,,2019-08-05T22:37:33.800000Z,653.068970136,3265.34485068,1565044653.45,2019-08-05T22:37:33.450000Z,,2019-08-05T22:37:33.100000Z,,,22.4800635381,22.5891168911,22.7969966064,,,,350,-143.815757627
1.0,,2019-08-05T22:37:50.750000Z,967.714514145,4838.57257072,1565044670.25,2019-08-05T22:37:50.250000Z,,2019-08-05T22:37:49.750000Z,,,21.3182209107,21.5507250799,21.5507250799,,,,350,-140.138860211
0.9,,2019-08-05T22:38:07.800000Z,650.845413847,3254.22706923,1565044687.4,2019-08-05T22:38:07.400000Z,,2019-08-05T22:38:06.900000Z,,,21.8948667017,21.944689092,21.9688710119,,,,350,-142.275107431
0.7,,2019-08-05T22:38:24.450000Z,574.70239912,2873.5119956,1565044704.1,2019-08-05T22:38:24.100000Z,,2019-08-05T22:38:23.750000Z,,,19.7117380352,19.765838005,19.8802363456,,,,350,-140.896398863
0.8,,2019-08-05T22:38:41.550000Z,550.365901281,2751.8295064,1565044721.15,2019-08-05T22:38:41.150000Z,,2019-08-05T22:38:40.750000Z,,,20.6046518145,20.6367991429,20.6303012464,,,,350,-140.58273571
0.65,,2019-08-05T22:38:58.400000Z,642.972095964,3214.86047982,1565044738.1,2019-08-05T22:38:58.100000Z,,2019-08-05T22:38:57.750000Z,,,19.3903876364,19.4040763181,19.4383658718,,,,350,-140.018572974
0.95,,2019-08-05T22:39:15.700000Z,752.22054501,3761.10272505,1565044755.15,2019-08-05T22:39:15.150000Z,,2019-08-05T22:39:14.750000Z,,,20.2900361985,20.5714580435,20.576081723,,,,350,-139.619892499
0.6,,2019-08-05T22:39:32.350000Z,559.672025022,2798.36012511,1565044772.1,2019-08-05T22:39:32.100000Z,,2019-08-05T22:39:31.750000Z,,,18.5218227905,18.5231054772,18.6355284296,,,,350,-140.154644
0.55,,2019-08-05T22:39:49.250000Z,366.950850116,1834.75425058,1565044789.05,2019-08-05T22:39:49.050000Z,,2019-08-05T22:39:48.700000Z,,,18.2099172991,18.2433830772,18.2603838048,,,,350,-140.816017187
0.65,,2019-08-05T22:40:06.400000Z,229.066021544,1145.33010772,1565044806.1,2019-08-05T22:40:06.100000Z,,2019-08-05T22:40:05.750000Z,,,19.5266580169,19.6026871728,18.9894150362,,,,350,-141.917997709
1.05,,2019-08-05T22:40:26.800000Z,176.213429769,881.067148843,1565044826.15,2019-08-05T22:40:26.150000Z,,2019-08-05T22:40:25.750000Z,,,19.8008879775,20.2303189994,20.2006058234,,,,350,-144.325874666
0.55,,2019-08-05T22:40:57.800000Z,206.723057863,1033.61528931,1565044857.5,2019-08-05T22:40:57.500000Z,,2019-08-05T22:40:57.250000Z,,,20.5859764491,20.465215801,20.8242804624,,,,350,-144.057838759
0.7,,2019-08-05T22:41:31.750000Z,128.669859454,643.349297271,1565044891.45,2019-08-05T22:41:31.450000Z,,2019-08-05T22:41:31.050000Z,,,21.2927403533,21.6733345309,21.6800689666,,,,350,-144.586278593
0.65,,2019-08-05T22:41:48.750000Z,181.087454398,905.43727199,1565044908.45,2019-08-05T22:41:48.450000Z,,2019-08-05T22:41:48.100000Z,,,18.9775023016,19.2704509936,19.2145705321,,,,350,-144.363627481
0.65,,2019-08-05T22:42:06.100000Z,100.72526619,503.626330948,1565044925.7,2019-08-05T22:42:05.700000Z,,2019-08-05T22:42:05.450000Z,,,18.8845482716,18.3721529131,20.050140796,,,,350,-144.017880415
0.75,,2019-08-05T22:42:25.700000Z,206.620598717,1033.10299358,1565044945.35,2019-08-05T22:42:25.350000Z,,2019-08-05T22:42:24.950000Z,,,20.4454636297,20.872725632,20.7340037597,,,,350,-142.937828751
0.75,,2019-08-05T22:42:59.750000Z,484.442829864,2422.21414932,1565044979.4,2019-08-05T22:42:59.400000Z,,2019-08-05T22:42:59.000000Z,,,21.3669751165,21.5973609186,21.709147449,,,,350,-141.447860263
0.9,,2019-08-05T22:43:30.800000Z,428.430290321,2142.15145161,1565045010.45,2019-08-05T22:43:30.450000Z,,2019-08-05T22:43:29.900000Z,,,21.6713262015,21.7714529644,21.8193808832,,,,350,-141.462441132
0.65,,2019-08-05T22:43:50.850000Z,129.377461217,646.887306086,1565045030.5,2019-08-05T22:43:50.500000Z,,2019-08-05T22:43:50.200000Z,,,19.3602952891,19.9984712269,19.6948690209,,,,350,-144.549660234
0.45,,2019-08-05T22:44:21.700000Z,226.024744576,1130.12372288,1565045061.55,2019-08-05T22:44:21.550000Z,,2019-08-05T22:44:21.250000Z,,,22.0682060237,22.3918813322,22.0071449325,,,,350,-140.730496743
0.5,,2019-08-05T22:44:38.900000Z,623.396044312,3116.98022156,1565045078.7,2019-08-05T22:44:38.700000Z,,2019-08-05T22:44:38.400000Z,,,22.4427981444,22.8229915754,22.5552311853,,,,350,-143.064651781
0.5,,2019-08-05T22:45:13.050000Z,219.999155775,1099.99577888,1565045112.85,2019-08-05T22:45:12.850000Z,,2019-08-05T22:45:12.550000Z,,,20.9015425908,21.7994033041,20.9994738579,,,,350,-143.109980967
0.65,,2019-08-05T22:45:29.900000Z,2800.54406228,14002.7203114,1565045129.6,2019-08-05T22:45:29.600000Z,,2019-08-05T22:45:29.250000Z,,,23.0571107528,23.3285261223,23.3570979494,,,,350,-140.184550887
0.85,,2019-08-05T22:45:47.050000Z,1783.50603121,8917.53015604,1565045146.65,2019-08-05T22:45:46.650000Z,,2019-08-05T22:45:46.200000Z,,,22.4890839418,22.8642340009,22.786879517,,,,350,-140.155031914
0.75,,2019-08-05T22:46:04.000000Z,3260.59518344,16302.9759172,1565045163.65,2019-08-05T22:46:03.650000Z,,2019-08-05T22:46:03.250000Z,,,22.8305885271,23.1160398884,23.0697781196,,,,350,-138.765291118
1.15,,2019-08-05T22:46:21.200000Z,446.985069644,2234.92534822,1565045180.5,2019-08-05T22:46:20.500000Z,,2019-08-05T22:46:20.050000Z,,,20.0431343091,20.1236402524,20.2082700223,,,,350,-140.301053474
0.35,,2019-08-05T22:46:38.100000Z,148.381896701,741.909483506,1565045197.9,2019-08-05T22:46:37.900000Z,,2019-08-05T22:46:37.750000Z,,,19.2241670342,21.6371305109,18.8296899371,,,,350,-141.559544099
0.6,,2019-08-05T22:46:55.000000Z,1087.60980487,5438.04902433,1565045214.65,2019-08-05T22:46:54.650000Z,,2019-08-05T22:46:54.400000Z,,,20.6189602398,20.7326296655,20.7231917106,,,,350,-139.944669158
0.85,,2019-08-05T22:47:12.050000Z,586.833467782,2934.16733891,1565045231.75,2019-08-05T22:47:11.750000Z,,2019-08-05T22:47:11.200000Z,,,20.7886445226,21.0339907092,20.9578425446,,,,350,-140.204340291
0.7,,2019-08-05T22:47:29.050000Z,4530.88819953,22654.4409976,1565045248.7,2019-08-05T22:47:28.700000Z,,2019-08-05T22:47:28.350000Z,,,21.8172741743,21.8746558905,21.9992122647,,,,350,-139.347172382
0.65,,2019-08-05T22:47:46.050000Z,2197.48775879,10987.4387939,1565045265.7,2019-08-05T22:47:45.700000Z,,2019-08-05T22:47:45.400000Z,,,20.8570154693,20.8908496027,20.9956167202,,,,350,-140.739009165
0.75,,2019-08-05T22:48:03.000000Z,3444.53037925,17222.6518962,1565045282.65,2019-08-05T22:48:02.650000Z,,2019-08-05T22:48:02.250000Z,,,22.3539778415,22.6426012429,22.6264637031,,,,350,-138.634772888
0.45,,2019-08-05T22:48:20.400000Z,145.042624336,725.213121681,1565045300.15,2019-08-05T22:48:20.150000Z,,2019-08-05T22:48:19.950000Z,,,18.865136607,20.6300061707,18.8850314653,,,,350,-141.293160459
0.85,,2019-08-05T22:48:37.000000Z,1346.15281204,6730.76406022,1565045316.7,2019-08-05T22:48:36.700000Z,,2019-08-05T22:48:36.150000Z,,,21.2640501945,21.6231981055,21.6177036512,,,,350,-139.18387547
0.8,,2019-08-05T22:48:54.050000Z,2434.43338042,12172.1669021,1565045333.6,2019-08-05T22:48:53.600000Z,,2019-08-05T22:48:53.250000Z,,,22.671601855,22.8492695196,22.9308242092,,,,350,-139.640248418
0.25,,2019-08-05T22:49:10.350000Z,197.182778392,985.91389196,1565045350.25,2019-08-05T22:49:10.250000Z,,2019-08-05T22:49:10.100000Z,,,19.7939640328,20.2347607615,17.7977164633,,,,350,-139.73678045
0.7,,2019-08-05T22:49:28.100000Z,742.051699437,3710.25849718,1565045367.75,2019-08-05T22:49:27.750000Z,,2019-08-05T22:49:27.400000Z,,,22.1012767168,22.0650767914,22.1001040751,,,,350,-140.005797717
1.0,,2019-08-05T22:49:45.200000Z,1502.66989654,7513.34948271,1565045384.6,2019-08-05T22:49:44.600000Z,,2019-08-05T22:49:44.200000Z,,,21.5014098342,21.900060126,21.900060126,,,,350,-138.027494196
0.55,,2019-08-05T22:50:02.000000Z,549.053128457,2745.26564229,1565045401.7,2019-08-05T22:50:01.700000Z,,2019-08-05T22:50:01.450000Z,,,20.314763488,20.2680547079,20.5994616998,,,,350,-140.084029503
0.5,,2019-08-05T22:50:19.300000Z,567.623239104,2838.11619552,1565045419.05,2019-08-05T22:50:19.050000Z,,2019-08-05T22:50:18.800000Z,,,19.7531368332,20.0623327965,19.6910343453,,,,350,-139.497899978
0.6,,2019-08-05T22:50:36.400000Z,691.197930782,3455.98965391,1565045436.1,2019-08-05T22:50:36.100000Z,,2019-08-05T22:50:35.800000Z,,,20.9031217895,21.5416228913,20.9779976237,,,,350,-139.946502745
0.55,,2019-08-05T22:50:53.000000Z,2350.51091107,11752.5545553,1565045452.75,2019-08-05T22:50:52.750000Z,,2019-08-05T22:50:52.450000Z,,,20.752743077,20.8806729438,20.9330882053,,,,350,-139.088625483
0.8,,2019-08-05T22:51:10.300000Z,2004.59777324,10022.9888662,1565045469.9,2019-08-05T22:51:09.900000Z,,2019-08-05T22:51:09.500000Z,,,20.1614788257,20.6754181416,20.5862360972,,,,350,-139.829879277
0.5,,2019-08-05T22:51:27.000000Z,1393.61405409,6968.07027045,1565045486.75,2019-08-05T22:51:26.750000Z,,2019-08-05T22:51:26.500000Z,,,20.7406063789,20.7316484528,21.3082341101,,,,350,-140.582849004
0.35,,2019-08-05T22:51:58.400000Z,925.105524076,4625.52762038,1565045518.25,2019-08-05T22:51:58.250000Z,,2019-08-05T22:51:58.050000Z,,,19.5693453637,18.8519649049,21.189075608,,,,350,-140.585625509
0.4,,2019-08-05T22:52:15.450000Z,2652.07172231,13260.3586116,1565045535.25,2019-08-05T22:52:15.250000Z,,2019-08-05T22:52:15.050000Z,,,20.0943301612,19.4459221348,21.3446020784,,,,350,-139.667273246
0.5,,2019-08-05T22:52:34.900000Z,1163.17383587,5815.86917934,1565045554.7,2019-08-05T22:52:34.700000Z,,2019-08-05T22:52:34.400000Z,,,22.6324101398,22.6733928744,22.969500796,,,,350,-139.934342493
0.4,,2019-08-05T22:53:06.500000Z,2276.03455846,11380.1727923,1565045586.3,2019-08-05T22:53:06.300000Z,,2019-08-05T22:53:06.100000Z,,,21.8554429593,20.9675753987,22.4426184389,,,,350,-139.206635497
0.4,,2019-08-05T22:53:23.450000Z,4528.69898057,22643.4949029,1565045603.25,2019-08-05T22:53:23.250000Z,,2019-08-05T22:53:23.050000Z,,,20.2573197531,18.7879069529,21.8561803435,,,,350,-138.174174812
0.55,,2019-08-05T22:53:40.550000Z,3073.53763101,15367.6881551,1565045620.25,2019-08-05T22:53:40.250000Z,,2019-08-05T22:53:40.000000Z,,,21.4819848533,21.189298056,21.8969207861,,,,350,-138.029696436
0.5,,2019-08-05T22:53:57.450000Z,3933.72978126,19668.6489063,1565045637.2,2019-08-05T22:53:57.200000Z,,2019-08-05T22:53:56.950000Z,,,21.5091005186,21.1148348356,22.1441597193,,,,350,-137.502580845
0.55,,2019-08-05T22:54:36.350000Z,779.790968941,3898.9548447,1565045676.1,2019-08-05T22:54:36.100000Z,,2019-08-05T22:54:35.800000Z,,,20.7992336274,20.9400839812,21.0007962219,,,,350,-139.454875229
0.9,,2019-08-05T22:55:08.700000Z,1002.32131439,5011.60657195,1565045708.15,2019-08-05T22:55:08.150000Z,,2019-08-05T22:55:07.800000Z,,,20.3980180763,20.6455226517,20.6895337946,,,,350,-139.522885898
0.75,,2019-08-05T22:55:24.450000Z,1379.84537818,6899.22689088,1565045724.1,2019-08-05T22:55:24.100000Z,,2019-08-05T22:55:23.700000Z,,,20.9332245245,21.1997090878,20.9530451694,,,,350,-140.428509293
0.4,,2019-08-05T22:55:39.800000Z,335.003317141,1675.0165857,1565045739.65,2019-08-05T22:55:39.650000Z,,2019-08-05T22:55:39.400000Z,,,19.6402638246,20.0257810121,18.3249221406,,,,350,-140.388468896
0.85,,2019-08-05T22:55:56.500000Z,644.40128624,3222.0064312,1565045755.9,2019-08-05T22:55:55.900000Z,,2019-08-05T22:55:55.650000Z,,,20.2693570605,21.64562549,21.0703567081,,,,350,-141.809890259
0.9,,2019-08-05T22:56:12.050000Z,282.669122966,1413.34561483,1565045771.4,2019-08-05T22:56:11.400000Z,,2019-08-05T22:56:11.150000Z,,,20.2802029256,20.4946602084,20.5627833938,,,,350,-141.407530747
0.6,,2019-08-05T22:56:27.600000Z,1049.06534874,5245.32674372,1565045787.3,2019-08-05T22:56:27.300000Z,,2019-08-05T22:56:27.000000Z,,,20.6354270215,20.7472091467,20.7274835103,,,,350,-141.18330763
0.9,,2019-08-05T22:56:43.450000Z,370.410943973,1852.05471987,1565045802.9,2019-08-05T22:56:42.900000Z,,2019-08-05T22:56:42.550000Z,,,22.1530191702,22.5761148325,22.6396045933,,,,350,-143.329036328
0.55,,2019-08-05T22:57:11.950000Z,2454.05163717,12270.2581859,1565045831.65,2019-08-05T22:57:11.650000Z,,2019-08-05T22:57:11.400000Z,,,23.1652387381,23.0225200074,23.2153848183,,,,350,-138.407678073
0.55,,2019-08-05T22:57:27.350000Z,1397.43017927,6987.15089634,1565045847.05,2019-08-05T22:57:27.050000Z,,2019-08-05T22:57:26.800000Z,,,21.9724529571,21.3872909137,22.6306450042,,,,350,-141.388320304
0.9,,2019-08-05T22:57:45.400000Z,967.105044274,4835.52522137,1565045864.9,2019-08-05T22:57:44.900000Z,,2019-08-05T22:57:44.500000Z,,,22.2293745676,22.4790060554,22.5758952459,,,,350,-141.159208428
1.0,,2019-08-05T22:58:01.500000Z,609.15750649,3045.78753245,1565045880.9,2019-08-05T22:58:00.900000Z,,2019-08-05T22:58:00.500000Z,,,21.004689327,21.1742802956,21.1742802956,,,,350,-142.257685412
0.95,,2019-08-05T22:58:17.000000Z,1439.33094905,7196.65474527,1565045896.55,2019-08-05T22:58:16.550000Z,,2019-08-05T22:58:16.050000Z,,,20.9855514274,21.1202863145,21.1410632062,,,,350,-140.578883481
0.75,,2019-08-05T22:58:32.950000Z,731.553561736,3657.76780868,1565045912.6,2019-08-05T22:58:32.600000Z,,2019-08-05T22:58:32.200000Z,,,21.5035840982,22.0307660436,22.0400409195,,,,350,-140.057196604
0.5,,2019-08-05T22:58:48.850000Z,222.182217617,1110.91108808,1565045928.6,2019-08-05T22:58:48.600000Z,,2019-08-05T22:58:48.350000Z,,,21.323984438,21.5445684465,21.5083276452,,,,350,-143.564303945
1.15,,2019-08-05T22:59:05.450000Z,895.632863428,4478.16431714,1565045944.7,2019-08-05T22:59:04.700000Z,,2019-08-05T22:59:04.300000Z,,,21.912577813,22.2362503174,22.0350006572,,,,350,-141.087190788
0.85,,2019-08-05T22:59:21.250000Z,1012.6819401,5063.4097005,1565045960.7,2019-08-05T22:59:20.700000Z,,2019-08-05T22:59:20.400000Z,,,21.2743349874,21.5158339976,21.4722302506,,,,350,-140.901770354
0.85,,2019-08-05T22:59:37.000000Z,1118.49772424,5592.48862122,1565045976.55,2019-08-05T22:59:36.550000Z,,2019-08-05T22:59:36.150000Z,,,21.0741508446,21.4093913417,21.3723783055,,,,350,-139.135764365
1.0,,2019-08-05T22:59:52.900000Z,1526.78330449,7633.91652247,1565045992.4,2019-08-05T22:59:52.400000Z,,2019-08-05T22:59:51.900000Z,,,21.6577954029,21.8043734019,21.8043734019,,,,350,-139.378569264
0.5,,2019-08-05T23:00:08.250000Z,632.611984186,3163.05992093,1565046008.05,2019-08-05T23:00:08.050000Z,,2019-08-05T23:00:07.750000Z,,,20.146370485,20.3966841628,20.4978295781,,,,350,-141.909001296
0.9,,2019-08-05T23:00:37.500000Z,886.356633054,4431.78316527,1565046036.95,2019-08-05T23:00:36.950000Z,,2019-08-05T23:00:36.600000Z,,,21.5844091981,22.1079664462,22.0673185067,,,,350,-139.835390557
