time,frequency
1605478305.24,17.1865474671
1605478262.38,17.5626216138
1605478326.11,20.5260858893
1605478358.63,21.6026569854
1605478348.82,16.5768824719
1605478369.62,22.0704817406
1605478379.7,20.4798775728
1605478469.78,17.1679461508
1605478461.77,20.0848576145
1605478490.4,20.9331430911
1605478512.0,16.9000665266
1605478502.44,21.3647269301
1605478532.14,20.1592686212
1605478543.21,22.0790725947
1605478552.56,19.117514527
1605478565.48,17.172579614
1605478571.93,22.0466383526
1605478593.44,18.0546945391
1605478612.76,21.1495723271
1605478599.5,22.5998290684
1605478587.23,22.5101224658
1605478633.52,16.8137532038
1605478641.02,20.7757948165
1605478653.78,20.1179463978
1605478676.27,16.7445440776
1605478695.85,22.2356629794
1605478687.8,20.1084727742
1605478716.67,16.1673994483
1605478736.71,21.2462721863
1605478731.36,21.4111706518
1605478757.33,17.8658536432
1605478776.72,20.6031681708
1605478784.84,20.9824346415
1605478820.47,20.1243208271
1605478840.04,16.749194686
1605478826.36,23.4828207311
1605478860.24,20.1575733014
1605478872.02,20.7062391273
1605478880.49,16.1672763858
1605478899.42,20.8725014988
1605478921.98,16.2033515982
1605478940.85,20.3721200027
1605478960.53,18.5596120007
1605478979.88,19.8283676021
1605478994.85,20.1084824751
1605478974.32,16.7965360352
1605479036.89,21.3435823539
1605479077.98,21.3586700437
1605479142.39,21.4491961827
1605479161.13,21.1021793166
1605479184.46,20.80042552
1605479203.3,21.5246346318
1605479118.58,23.1390174437
1605479245.75,22.5417819123
1605479227.31,21.4554682445
1605479288.88,21.6698722579
1605479312.69,20.3262737741
1605479430.59,24.481473198
1605479439.41,17.3993453642
1605479459.92,20.0111939271
1605479483.46,16.8468389375
1605479503.74,20.8818101147
1605479524.31,16.7798684615
1605479544.12,21.4889777626
1605479570.79,18.5649390599
1605479591.2,20.7403108484
1605479566.13,21.2770909001
1605479583.1,21.8138709518
1605479611.22,17.025227859
1605479622.31,21.0793298284
1605479631.13,22.2800220493
1605479665.0,21.2478230745
1605479707.46,22.0834296582
1605479775.8,16.4713622059
1605479796.05,19.9168356768
1605479817.12,18.4757001385
1605479836.6,22.3684225695
1605479857.84,18.1609693887
1605479877.15,22.5234632863
1605479897.9,18.0081898147
1605479917.86,22.1405425679
1605479940.02,17.2104383179
1605479959.97,20.8641401731
1605479981.34,17.0189779587
1605479953.1,22.6830135857
