duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,max_amp
0.4,,2020-03-17T22:16:12.600000Z,116.333127197,581.665635983,1584483372.45,2020-03-17T22:16:12.450000Z,,2020-03-17T22:16:12.200000Z,,,16.6374013853,16.60019697,16.7238233195,,,,350,-158.072394425
1.55,,2020-03-17T22:16:34.650000Z,456.550569799,2282.752849,1584483393.75,2020-03-17T22:16:33.750000Z,,2020-03-17T22:16:33.100000Z,,,20.8199156463,20.5422327656,20.8714189459,,,,350,-158.59827412
0.4,,2020-03-17T22:16:54.850000Z,156.476929558,782.384647791,1584483414.65,2020-03-17T22:16:54.650000Z,,2020-03-17T22:16:54.450000Z,,,16.9258718195,16.9109961586,16.9638480192,,,,350,-157.481723757
1.55,,2020-03-17T22:17:16.300000Z,341.347618761,1706.73809381,1584483435.25,2020-03-17T22:17:15.250000Z,,2020-03-17T22:17:14.750000Z,,,20.7063580124,20.4921154076,20.7776936396,,,,350,-159.480687577
0.55,,2020-03-17T22:17:36.350000Z,190.305265333,951.526326667,1584483456.15,2020-03-17T22:17:36.150000Z,,2020-03-17T22:17:35.800000Z,,,17.0867513798,17.1363832176,17.7806623728,,,,350,-157.802047165
1.05,,2020-03-17T22:17:55.350000Z,369.416200257,1847.08100128,1584483474.95,2020-03-17T22:17:54.950000Z,,2020-03-17T22:17:54.300000Z,,,20.9243913355,20.9631332392,20.9546671796,,,,350,-158.945865181
0.45,,2020-03-17T22:18:17.600000Z,148.207326966,741.036634832,1584483497.4,2020-03-17T22:18:17.400000Z,,2020-03-17T22:18:17.150000Z,,,16.6202980919,16.6158348916,16.6339097487,,,,350,-157.14753162
1.25,,2020-03-17T22:18:37.100000Z,420.731087112,2103.65543556,1584483516.45,2020-03-17T22:18:36.450000Z,,2020-03-17T22:18:35.850000Z,,,20.8963475442,20.9791007296,20.9839784266,,,,350,-158.617639883
0.5,,2020-03-17T22:18:59.550000Z,159.875415689,799.377078444,1584483539.35,2020-03-17T22:18:59.350000Z,,2020-03-17T22:18:59.050000Z,,,16.7189633205,16.7032504148,16.9419311387,,,,350,-157.259415125
1.85,,2020-03-17T22:19:20.950000Z,646.16297207,3230.81486035,1584483559.75,2020-03-17T22:19:19.750000Z,,2020-03-17T22:19:19.100000Z,,,20.6683663618,20.6102778692,20.7266706029,,,,350,-157.001859633
0.7,,2020-03-17T22:19:40.750000Z,123.54001936,617.7000968,1584483580.5,2020-03-17T22:19:40.500000Z,,2020-03-17T22:19:40.050000Z,,,16.6790001431,16.9938467924,17.5064057869,,,,350,-158.233853365
1.5,,2020-03-17T22:20:01.850000Z,721.324323897,3606.62161948,1584483601.0,2020-03-17T22:20:01.000000Z,,2020-03-17T22:20:00.350000Z,,,20.9019951477,20.8622741911,20.857740025,,,,350,-157.235562427
0.4,,2020-03-17T22:20:23.700000Z,95.8654404905,479.327202453,1584483623.5,2020-03-17T22:20:23.500000Z,,2020-03-17T22:20:23.300000Z,,,16.8565604314,17.2861627377,16.5744120146,,,,350,-157.594011496
1.45,,2020-03-17T22:20:43.250000Z,493.526767766,2467.63383883,1584483642.2,2020-03-17T22:20:42.200000Z,,2020-03-17T22:20:41.800000Z,,,20.666294532,20.6236030329,20.6671965985,,,,350,-157.961046928
0.9,,2020-03-17T22:21:25.900000Z,744.467734165,3722.33867082,1584483685.5,2020-03-17T22:21:25.500000Z,,2020-03-17T22:21:25.000000Z,,,20.3624180382,20.353403102,20.3799951946,,,,350,-156.979624423
1.0,,2020-03-17T22:21:46.150000Z,214.092942319,1070.4647116,1584483705.4,2020-03-17T22:21:45.400000Z,,2020-03-17T22:21:45.150000Z,,,16.9372730997,17.5697614052,17.5697614052,,,,350,-156.631010459
0.95,,2020-03-17T22:22:05.900000Z,724.350555566,3621.75277783,1584483725.45,2020-03-17T22:22:05.450000Z,,2020-03-17T22:22:04.950000Z,,,19.9990751083,20.1338009217,20.159503445,,,,350,-156.483823338
0.85,,2020-03-17T22:23:01.600000Z,222.961137244,1114.80568622,1584483781.0,2020-03-17T22:23:01.000000Z,,2020-03-17T22:23:00.750000Z,,,16.7185669317,17.1189911657,17.3589598447,,,,350,-155.572402325
1.4,,2020-03-17T22:23:23.450000Z,705.26200392,3526.3100196,1584483802.6,2020-03-17T22:23:22.600000Z,,2020-03-17T22:23:22.050000Z,,,20.3170541197,20.286944953,20.1245422788,,,,350,-157.407640059
0.6,,2020-03-17T22:23:44.900000Z,158.216650565,791.083252827,1584483824.55,2020-03-17T22:23:44.550000Z,,2020-03-17T22:23:44.300000Z,,,17.0029690194,17.3345702523,17.2176034242,,,,350,-158.114862432
1.15,,2020-03-17T22:24:03.600000Z,623.759605965,3118.79802982,1584483842.85,2020-03-17T22:24:02.850000Z,,2020-03-17T22:24:02.450000Z,,,21.0812867633,21.2896639834,21.2233468063,,,,350,-157.505388337
0.5,,2020-03-17T22:24:27.500000Z,163.384591675,816.922958376,1584483867.3,2020-03-17T22:24:27.300000Z,,2020-03-17T22:24:27.000000Z,,,16.4749573538,16.5449864832,16.6934834326,,,,350,-157.363721112
1.35,,2020-03-17T22:24:46.550000Z,342.693487504,1713.46743752,1584483885.65,2020-03-17T22:24:45.650000Z,,2020-03-17T22:24:45.200000Z,,,20.654885236,20.9205432391,20.577460894,,,,350,-159.545560902
0.75,,2020-03-17T22:25:08.300000Z,238.876203074,1194.38101537,1584483908.05,2020-03-17T22:25:08.050000Z,,2020-03-17T22:25:07.550000Z,,,16.5756232027,16.9137469467,17.2523685583,,,,350,-156.175799617
1.35,,2020-03-17T22:25:26.600000Z,541.788047419,2708.9402371,1584483925.7,2020-03-17T22:25:25.700000Z,,2020-03-17T22:25:25.250000Z,,,20.5683084806,20.5554229476,20.4684768437,,,,350,-158.730140833
0.75,,2020-03-17T22:25:51.000000Z,189.407808148,947.039040741,1584483950.75,2020-03-17T22:25:50.750000Z,,2020-03-17T22:25:50.250000Z,,,16.3827835719,16.5764796736,16.9533198737,,,,350,-155.973965542
1.35,,2020-03-17T22:26:10.150000Z,858.659254642,4293.29627321,1584483969.25,2020-03-17T22:26:09.250000Z,,2020-03-17T22:26:08.800000Z,,,20.5008543639,20.4376956597,20.3864746687,,,,350,-157.611591192
0.55,,2020-03-17T22:26:32.500000Z,170.324976853,851.624884265,1584483992.35,2020-03-17T22:26:32.350000Z,,2020-03-17T22:26:31.950000Z,,,16.2636700783,16.2648133129,16.4272894553,,,,350,-155.793998319
0.95,,2020-03-17T22:26:51.100000Z,471.951470394,2359.75735197,1584484010.6,2020-03-17T22:26:50.600000Z,,2020-03-17T22:26:50.150000Z,,,20.3401652701,20.365702869,20.3640717956,,,,350,-158.251209392
1.3,,2020-03-17T22:29:20.300000Z,429.096431938,2145.48215969,1584484159.45,2020-03-17T22:29:19.450000Z,,2020-03-17T22:29:19.000000Z,,,20.3498353592,20.2966573983,20.0748667984,,,,350,-158.861851698
0.4,,2020-03-17T22:29:41.350000Z,145.658219176,728.291095882,1584484181.15,2020-03-17T22:29:41.150000Z,,2020-03-17T22:29:40.950000Z,,,16.4986912556,16.7431358421,16.2920330764,,,,350,-157.198388465
1.5,,2020-03-17T22:30:00.800000Z,544.454808738,2722.27404369,1584484199.8,2020-03-17T22:29:59.800000Z,,2020-03-17T22:29:59.300000Z,,,21.1419779738,21.6116729275,20.830556146,,,,350,-157.935561414
0.65,,2020-03-17T22:30:19.850000Z,95.6626365911,478.313182956,1584484219.6,2020-03-17T22:30:19.600000Z,,2020-03-17T22:30:19.200000Z,,,17.0954296887,17.2529134159,18.1226095632,,,,350,-158.427136078
1.5,,2020-03-17T22:30:41.700000Z,954.056629491,4770.28314746,1584484240.7,2020-03-17T22:30:40.700000Z,,2020-03-17T22:30:40.200000Z,,,21.4640742647,21.8757081447,21.3588185286,,,,350,-157.131101533
0.65,,2020-03-17T22:31:01.350000Z,85.64137962,428.2068981,1584484261.1,2020-03-17T22:31:01.100000Z,,2020-03-17T22:31:00.700000Z,,,17.0860142813,17.3098291204,18.2223816984,,,,350,-159.498554626
1.55,,2020-03-17T22:31:23.900000Z,653.289311725,3266.44655862,1584484282.85,2020-03-17T22:31:22.850000Z,,2020-03-17T22:31:22.350000Z,,,21.8931813797,22.2151210839,21.4890669023,,,,350,-158.269276693
0.5,,2020-03-17T22:31:47.100000Z,104.707548379,523.537741896,1584484306.9,2020-03-17T22:31:46.900000Z,,2020-03-17T22:31:46.600000Z,,,16.3104801673,16.3330012425,16.5645428167,,,,350,-157.787502412
1.6,,2020-03-17T22:32:05.950000Z,682.134520765,3410.67260382,1584484324.8,2020-03-17T22:32:04.800000Z,,2020-03-17T22:32:04.350000Z,,,22.3216707335,23.1093757369,22.1946984172,,,,350,-157.525114352
0.4,,2020-03-17T22:32:27.900000Z,321.09832983,1605.49164915,1584484347.75,2020-03-17T22:32:27.750000Z,,2020-03-17T22:32:27.500000Z,,,16.194406721,16.1203799694,16.4967449447,,,,350,-155.945625422
1.3,,2020-03-17T22:32:46.800000Z,478.039581374,2390.19790687,1584484366.0,2020-03-17T22:32:46.000000Z,,2020-03-17T22:32:45.500000Z,,,20.9279759426,21.9826843803,20.9884286972,,,,350,-158.588583808
0.4,,2020-03-17T22:33:11.050000Z,184.484807763,922.424038813,1584484390.9,2020-03-17T22:33:10.900000Z,,2020-03-17T22:33:10.650000Z,,,16.2044293497,16.1487436525,16.4086460489,,,,350,-156.463586868
1.6,,2020-03-17T22:33:30.800000Z,453.319075254,2266.59537627,1584484409.95,2020-03-17T22:33:29.950000Z,,2020-03-17T22:33:29.200000Z,,,20.7697281621,21.3466176116,20.2229794551,,,,350,-158.686255091
0.5,,2020-03-17T22:33:51.200000Z,226.972939838,1134.86469919,1584484431.0,2020-03-17T22:33:51.000000Z,,2020-03-17T22:33:50.700000Z,,,16.6502934821,16.7054394668,16.7070893997,,,,350,-156.001490222
1.2,,2020-03-17T22:34:11.850000Z,633.827691728,3169.13845864,1584484451.35,2020-03-17T22:34:11.350000Z,,2020-03-17T22:34:10.650000Z,,,21.3448355127,21.7870001578,21.3486843154,,,,350,-157.965261699
0.5,,2020-03-17T22:34:32.400000Z,173.153913275,865.769566377,1584484472.2,2020-03-17T22:34:32.200000Z,,2020-03-17T22:34:31.900000Z,,,16.5370375541,16.5687933694,16.6580184624,,,,350,-156.474751599
0.85,,2020-03-17T22:34:52.100000Z,310.225804042,1551.12902021,1584484491.7,2020-03-17T22:34:51.700000Z,,2020-03-17T22:34:51.250000Z,,,21.0269008203,21.1056751492,21.235994772,,,,350,-159.475614753
0.4,,2020-03-17T22:35:16.000000Z,226.830835585,1134.15417793,1584484515.85,2020-03-17T22:35:15.850000Z,,2020-03-17T22:35:15.600000Z,,,16.4691550417,16.4331439615,16.5712629107,,,,350,-156.261287808
0.8,,2020-03-17T22:35:35.700000Z,237.710913245,1188.55456623,1584484535.3,2020-03-17T22:35:35.300000Z,,2020-03-17T22:35:34.900000Z,,,20.8101465215,20.930721437,20.9633091237,,,,350,-159.882466069
0.4,,2020-03-17T22:35:58.600000Z,152.348308271,761.741541356,1584484558.45,2020-03-17T22:35:58.450000Z,,2020-03-17T22:35:58.200000Z,,,16.4447048256,16.3811072522,16.587012324,,,,350,-156.993968146
0.8,,2020-03-17T22:36:18.700000Z,409.886151964,2049.43075982,1584484578.35,2020-03-17T22:36:18.350000Z,,2020-03-17T22:36:17.900000Z,,,21.1646330751,21.2300863247,21.4172291914,,,,350,-159.360808528
0.6,,2020-03-17T22:36:40.550000Z,81.6086685801,408.0433429,1584484600.3,2020-03-17T22:36:40.300000Z,,2020-03-17T22:36:39.950000Z,,,16.8929557509,17.0006262584,18.3203833477,,,,350,-157.223257404
1.3,,2020-03-17T22:37:03.250000Z,164.879944631,824.399723155,1584484622.65,2020-03-17T22:37:02.650000Z,,2020-03-17T22:37:01.950000Z,,,21.8619432692,22.7054068284,22.0221683418,,,,350,-159.883007973
0.45,,2020-03-17T22:38:52.600000Z,240.676666934,1203.38333467,1584484732.45,2020-03-17T22:38:52.450000Z,,2020-03-17T22:38:52.150000Z,,,16.1424815004,16.0914263402,16.6266728161,,,,350,-155.118011195
0.9,,2020-03-17T22:39:13.650000Z,809.875823698,4049.37911849,1584484753.2,2020-03-17T22:39:13.200000Z,,2020-03-17T22:39:12.750000Z,,,20.4313823804,20.5067925454,20.5349300919,,,,350,-157.42014428
0.55,,2020-03-17T22:39:34.600000Z,548.233039121,2741.1651956,1584484774.4,2020-03-17T22:39:34.400000Z,,2020-03-17T22:39:34.050000Z,,,16.6289513599,16.6774370107,17.2588477472,,,,350,-155.295924625
0.85,,2020-03-17T22:39:55.000000Z,918.139488008,4590.69744004,1584484794.6,2020-03-17T22:39:54.600000Z,,2020-03-17T22:39:54.150000Z,,,20.1843566432,20.2119252062,20.2131366973,,,,350,-157.096701381
0.55,,2020-03-17T22:40:16.500000Z,421.316950827,2106.58475413,1584484816.3,2020-03-17T22:40:16.300000Z,,2020-03-17T22:40:15.950000Z,,,16.656621908,16.7305144625,17.2548307051,,,,350,-154.789718919
0.6,,2020-03-17T22:40:51.800000Z,512.425786073,2562.12893037,1584484851.55,2020-03-17T22:40:51.550000Z,,2020-03-17T22:40:51.200000Z,,,16.4158171965,16.511207398,17.2155930812,,,,350,-153.613335844
1.45,,2020-03-17T22:41:13.450000Z,750.591542531,3752.95771266,1584484872.45,2020-03-17T22:41:12.450000Z,,2020-03-17T22:41:12.000000Z,,,20.0950408328,20.3307169643,19.9460354323,,,,350,-157.622013213
0.6,,2020-03-17T22:41:35.900000Z,569.606530536,2848.03265268,1584484895.65,2020-03-17T22:41:35.650000Z,,2020-03-17T22:41:35.300000Z,,,16.5780438475,16.6327986008,17.0536037772,,,,350,-154.143716368
0.55,,2020-03-17T22:42:15.300000Z,447.77411441,2238.87057205,1584484935.1,2020-03-17T22:42:15.100000Z,,2020-03-17T22:42:14.750000Z,,,16.6309397215,16.6757023109,17.0395941587,,,,350,-155.015874581
1.15,,2020-03-17T22:42:36.700000Z,1375.71124928,6878.55624638,1584484956.05,2020-03-17T22:42:36.050000Z,,2020-03-17T22:42:35.550000Z,,,20.3675208884,20.4961531103,20.4306839555,,,,350,-156.652752868
0.6,,2020-03-17T22:42:59.100000Z,448.246934554,2241.23467277,1584484978.85,2020-03-17T22:42:58.850000Z,,2020-03-17T22:42:58.500000Z,,,16.9564755747,17.0524957641,17.4180968516,,,,350,-155.621265688
1.25,,2020-03-17T22:43:19.750000Z,1448.89477783,7244.47388917,1584484999.0,2020-03-17T22:43:19.000000Z,,2020-03-17T22:43:18.500000Z,,,20.4614202264,20.5438211781,20.4412724084,,,,350,-156.475115785
1.256281,,2020-03-18T01:59:23.565327Z,142.712800766,713.564003831,1584496762.76,2020-03-18T01:59:22.761307Z,,2020-03-18T01:59:22.309045Z,,,20.3412886573,20.440111086,20.3293992511,,,,350,
0.85,,2020-03-18T02:07:42.100000Z,102.647653933,513.238269666,1584497261.7,2020-03-18T02:07:41.700000Z,,2020-03-18T02:07:41.250000Z,,,22.2234663839,22.6098873993,22.740390779,,,,350,-161.487484931
0.9,,2020-03-18T02:08:11.300000Z,186.032103442,930.160517208,1584497290.85,2020-03-18T02:08:10.850000Z,,2020-03-18T02:08:10.400000Z,,,22.7207883577,22.8173370471,22.8231868106,,,,350,-159.769944176
0.8,,2020-03-18T02:09:04.850000Z,178.985308203,894.926541013,1584497344.45,2020-03-18T02:09:04.450000Z,,2020-03-18T02:09:04.050000Z,,,22.1280391968,22.2878482327,22.2671249682,,,,350,-159.611788466
0.8,,2020-03-18T02:09:42.700000Z,114.919702689,574.598513445,1584497382.35,2020-03-18T02:09:42.350000Z,,2020-03-18T02:09:41.900000Z,,,21.1947485744,21.3393020176,21.4817278606,,,,350,-160.964000716
0.75,,2020-03-18T02:10:24.750000Z,97.4260224956,487.130112478,1584497424.4,2020-03-18T02:10:24.400000Z,,2020-03-18T02:10:24.000000Z,,,21.0763029715,21.3330692901,21.6303476104,,,,350,-161.292993222
0.75,,2020-03-18T02:11:06.900000Z,97.1707291322,485.853645661,1584497466.55,2020-03-18T02:11:06.550000Z,,2020-03-18T02:11:06.150000Z,,,21.0772597574,21.1434971339,21.3746691543,,,,350,-161.612848709
0.75,,2020-03-18T02:17:16.450000Z,77.2268227372,386.134113686,1584497836.1,2020-03-18T02:17:16.100000Z,,2020-03-18T02:17:15.700000Z,,,20.5712203067,20.7784137867,20.962748215,,,,350,-161.943115457
0.75,,2020-03-18T02:17:57.900000Z,109.860921503,549.304607514,1584497877.55,2020-03-18T02:17:57.550000Z,,2020-03-18T02:17:57.150000Z,,,21.0470268375,21.233083482,21.3231368762,,,,350,-161.408023008
1.15,,2020-03-18T02:18:44.000000Z,116.92057479,584.60287395,1584497923.35,2020-03-18T02:18:43.350000Z,,2020-03-18T02:18:42.850000Z,,,21.6194390453,21.8423751314,21.741959812,,,,350,-160.954786411
0.75,,2020-03-18T02:19:21.700000Z,126.933043697,634.665218486,1584497961.35,2020-03-18T02:19:21.350000Z,,2020-03-18T02:19:20.950000Z,,,21.1138648877,21.2689966529,21.444580448,,,,350,-161.070968406
0.75,,2020-03-18T02:20:03.350000Z,83.0549887287,415.274943643,1584498003.0,2020-03-18T02:20:03.000000Z,,2020-03-18T02:20:02.600000Z,,,20.8531776469,21.0360746358,21.0488792762,,,,350,-161.399317254
0.8,,2020-03-18T02:20:45.850000Z,70.7776245884,353.888122942,1584498045.45,2020-03-18T02:20:45.450000Z,,2020-03-18T02:20:45.050000Z,,,20.8921424943,20.9727467063,21.0403734775,,,,350,-161.988543475
0.75,,2020-03-18T02:21:27.150000Z,96.2006152101,481.00307605,1584498086.85,2020-03-18T02:21:26.850000Z,,2020-03-18T02:21:26.400000Z,,,20.9450869441,21.0327517631,21.3131773712,,,,350,-161.559546989
0.75,,2020-03-18T02:22:52.350000Z,93.3947955633,466.973977817,1584498172.0,2020-03-18T02:22:52.000000Z,,2020-03-18T02:22:51.600000Z,,,20.929828618,21.0184026921,21.2394191201,,,,350,-161.276998276
0.85,,2020-03-18T02:23:37.050000Z,101.500894816,507.504474079,1584498216.6,2020-03-18T02:23:36.600000Z,,2020-03-18T02:23:36.200000Z,,,21.2034057358,21.4490950951,21.5005566036,,,,350,-161.186380944
0.85,,2020-03-18T02:24:18.900000Z,77.7920206639,388.96010332,1584498258.45,2020-03-18T02:24:18.450000Z,,2020-03-18T02:24:18.050000Z,,,21.1652826543,21.3819571615,21.4151934393,,,,350,-162.066640486
1.45,,2020-03-18T02:25:43.400000Z,89.6680170245,448.340085122,1584498342.35,2020-03-18T02:25:42.350000Z,,2020-03-18T02:25:41.950000Z,,,21.6538572674,21.653635509,21.2927843477,,,,350,-161.671321187
0.8,,2020-03-18T02:26:24.100000Z,115.794187802,578.97093901,1584498383.7,2020-03-18T02:26:23.700000Z,,2020-03-18T02:26:23.300000Z,,,21.6115247849,21.7538670789,21.8334766219,,,,350,-160.826731946
0.85,,2020-03-18T02:27:06.750000Z,135.928803131,679.644015655,1584498426.3,2020-03-18T02:27:06.300000Z,,2020-03-18T02:27:05.900000Z,,,21.3219519368,21.43685021,21.484587364,,,,350,-160.380484526
0.85,,2020-03-18T02:27:48.400000Z,90.6415706354,453.207853177,1584498467.95,2020-03-18T02:27:47.950000Z,,2020-03-18T02:27:47.550000Z,,,21.5038594328,21.6020405489,21.6144508063,,,,350,-161.184343091
1.3,,2020-03-18T02:30:41.500000Z,140.679129223,703.395646114,1584498640.6,2020-03-18T02:30:40.600000Z,,2020-03-18T02:30:40.200000Z,,,20.531324146,20.7051865079,20.4934870883,,,,350,-160.422667794
0.85,,2020-03-18T03:23:09.500000Z,76.5486325231,382.743162616,1584501789.05,2020-03-18T03:23:09.050000Z,,2020-03-18T03:23:08.650000Z,,,20.5164894867,20.5872928045,20.6403565401,,,,350,-161.462473813
1.05,,2020-03-18T03:25:17.000000Z,112.017039361,560.085196804,1584501916.4,2020-03-18T03:25:16.400000Z,,2020-03-18T03:25:15.950000Z,,,20.6127887138,20.8882045273,20.849901963,,,,350,-161.161049276
1.0,,2020-03-18T03:26:30.650000Z,82.3811224255,411.905612127,1584501990.1,2020-03-18T03:26:30.100000Z,,2020-03-18T03:26:29.650000Z,,,20.4896600986,20.6003981555,20.6003981555,,,,350,-162.104869051
0.8,,2020-03-18T03:27:52.350000Z,78.206213358,391.03106679,1584502071.95,2020-03-18T03:27:51.950000Z,,2020-03-18T03:27:51.550000Z,,,20.8048384154,20.9169334487,20.9942666251,,,,350,-160.906531544
0.8,,2020-03-18T03:28:36.350000Z,107.824884171,539.124420853,1584502115.95,2020-03-18T03:28:35.950000Z,,2020-03-18T03:28:35.550000Z,,,21.1005869986,21.3290448384,21.4543205248,,,,350,-161.534260462
0.8,,2020-03-18T03:38:56.750000Z,79.8326931038,399.163465519,1584502736.35,2020-03-18T03:38:56.350000Z,,2020-03-18T03:38:55.950000Z,,,20.9665326913,21.0252259271,21.1326884851,,,,350,-161.784773399
0.85,,2020-03-18T03:39:48.900000Z,147.345303399,736.726516995,1584502788.5,2020-03-18T03:39:48.500000Z,,2020-03-18T03:39:48.050000Z,,,21.1701553843,21.3158890013,21.4195770527,,,,350,-160.621949167
0.75,,2020-03-18T03:48:35.750000Z,218.561199812,1092.80599906,1584503315.4,2020-03-18T03:48:35.400000Z,,2020-03-18T03:48:35.000000Z,,,20.5196614643,20.561739683,20.7539872724,,,,350,-160.048041502
0.85,,2020-03-18T03:49:18.550000Z,132.833743117,664.168715584,1584503358.1,2020-03-18T03:49:18.100000Z,,2020-03-18T03:49:17.700000Z,,,20.5527992623,20.7384987913,20.7668487977,,,,350,-160.921766421
0.55,,2020-03-18T03:49:40.350000Z,96.03176848,480.1588424,1584503380.1,2020-03-18T03:49:40.100000Z,,2020-03-18T03:49:39.800000Z,,,17.4626988221,17.552620565,18.2058342645,,,,350,-159.474836553
0.85,,2020-03-18T03:50:01.100000Z,202.038684162,1010.19342081,1584503400.65,2020-03-18T03:50:00.650000Z,,2020-03-18T03:50:00.250000Z,,,20.6363044591,20.6608277094,20.7208689872,,,,350,-159.95088105
0.6,,2020-03-18T03:50:24.500000Z,79.6819234084,398.409617042,1584503424.25,2020-03-18T03:50:24.250000Z,,2020-03-18T03:50:23.900000Z,,,17.416005512,17.498681037,18.4822436178,,,,350,-159.98690646
0.9,,2020-03-18T03:50:45.400000Z,259.565608531,1297.82804266,1584503444.9,2020-03-18T03:50:44.900000Z,,2020-03-18T03:50:44.500000Z,,,20.6557255039,20.7390957464,20.7491835283,,,,350,-159.448251755
0.55,,2020-03-18T03:51:11.150000Z,98.4243235797,492.121617898,1584503470.95,2020-03-18T03:51:10.950000Z,,2020-03-18T03:51:10.600000Z,,,17.4859790849,17.5309810277,18.1821249415,,,,350,-159.079005132
1.0,,2020-03-18T03:51:31.950000Z,230.096201232,1150.48100616,1584503491.4,2020-03-18T03:51:31.400000Z,,2020-03-18T03:51:30.950000Z,,,20.9347074346,21.0388598859,21.0388598859,,,,350,-159.632744154
0.6,,2020-03-18T03:51:54.250000Z,90.2159558647,451.079779323,1584503514.0,2020-03-18T03:51:54.000000Z,,2020-03-18T03:51:53.650000Z,,,17.4223909564,17.4771214133,18.2075539583,,,,350,-159.361708693
0.85,,2020-03-18T03:52:14.750000Z,262.901879994,1314.50939997,1584503534.35,2020-03-18T03:52:14.350000Z,,2020-03-18T03:52:13.900000Z,,,20.9122628307,21.0154675194,21.0928298583,,,,350,-159.43267756
0.6,,2020-03-18T03:52:37.950000Z,103.23057173,516.152858652,1584503557.7,2020-03-18T03:52:37.700000Z,,2020-03-18T03:52:37.350000Z,,,17.584447434,17.6550865795,18.4839365362,,,,350,-159.258893734
0.8,,2020-03-18T03:53:38.400000Z,157.214393666,786.071968329,1584503618.0,2020-03-18T03:53:38.000000Z,,2020-03-18T03:53:37.600000Z,,,21.1333081487,21.2717192897,21.3790760297,,,,350,-160.211281316
0.8,,2020-03-18T03:54:20.200000Z,149.137547456,745.687737281,1584503659.8,2020-03-18T03:54:19.800000Z,,2020-03-18T03:54:19.400000Z,,,20.8325765938,20.9535622001,21.020425702,,,,350,-160.247404506
0.6,,2020-03-18T03:54:42.950000Z,78.6468256489,393.234128245,1584503682.7,2020-03-18T03:54:42.700000Z,,2020-03-18T03:54:42.350000Z,,,17.2769882967,17.3380445122,18.2827812512,,,,350,-160.022308576
0.85,,2020-03-18T03:55:44.600000Z,107.132439277,535.662196386,1584503744.2,2020-03-18T03:55:44.200000Z,,2020-03-18T03:55:43.750000Z,,,20.8291968853,20.9117214055,21.0048700976,,,,350,-160.956175938
1.0,,2020-03-18T03:56:28.100000Z,123.030058437,615.150292186,1584503787.55,2020-03-18T03:56:27.550000Z,,2020-03-18T03:56:27.100000Z,,,20.8364230322,20.9567420255,20.9567420255,,,,350,-161.315893702
0.55,,2020-03-18T03:56:50.900000Z,71.6498229711,358.249114856,1584503810.7,2020-03-18T03:56:50.700000Z,,2020-03-18T03:56:50.350000Z,,,17.3640988874,17.3869877119,18.2511979421,,,,350,-160.476073081
0.85,,2020-03-18T03:57:11.500000Z,83.5524190142,417.762095071,1584503831.1,2020-03-18T03:57:11.100000Z,,2020-03-18T03:57:10.650000Z,,,20.9317877736,21.0752930806,21.1350997725,,,,350,-161.768819142
0.8,,2020-03-18T03:57:51.550000Z,76.1118193195,380.559096597,1584503871.15,2020-03-18T03:57:51.150000Z,,2020-03-18T03:57:50.750000Z,,,20.7784675376,20.9082788526,20.9931134585,,,,350,-161.772080702
0.95,,2020-03-18T04:02:07.200000Z,96.0001602254,480.000801127,1584504126.65,2020-03-18T04:02:06.650000Z,,2020-03-18T04:02:06.250000Z,,,20.5755231991,20.7701121519,20.7811193548,,,,350,-161.631218016
0.75,,2020-03-18T04:02:47.850000Z,85.9927728543,429.963864272,1584504167.5,2020-03-18T04:02:47.500000Z,,2020-03-18T04:02:47.100000Z,,,20.7781926066,20.9088374923,21.0032117737,,,,350,-161.044649037
0.8,,2020-03-18T04:12:33.850000Z,95.3896085507,476.948042754,1584504753.5,2020-03-18T04:12:33.500000Z,,2020-03-18T04:12:33.050000Z,,,20.7414888912,20.9992463293,21.027185816,,,,350,-161.80494287
0.8,,2020-03-18T04:13:15.250000Z,98.4152343525,492.076171762,1584504794.85,2020-03-18T04:13:14.850000Z,,2020-03-18T04:13:14.450000Z,,,21.1379888611,21.2563949098,21.4070424786,,,,350,-161.700153632
0.8,,2020-03-18T04:13:56.500000Z,119.307153063,596.535765315,1584504836.15,2020-03-18T04:13:56.150000Z,,2020-03-18T04:13:55.700000Z,,,20.8022007309,20.8457633461,20.9727695131,,,,350,-161.235873394
0.8,,2020-03-18T04:14:38.750000Z,109.861710117,549.308550586,1584504878.4,2020-03-18T04:14:38.400000Z,,2020-03-18T04:14:37.950000Z,,,21.0466897097,21.1499313528,21.2781035738,,,,350,-161.208883652
0.8,,2020-03-18T04:15:26.800000Z,112.014209397,560.071046985,1584504926.4,2020-03-18T04:15:26.400000Z,,2020-03-18T04:15:26.000000Z,,,21.3481054824,21.4300331831,21.5100903677,,,,350,-160.822958405
0.85,,2020-03-18T04:16:10.050000Z,98.0296217562,490.148108781,1584504969.65,2020-03-18T04:16:09.650000Z,,2020-03-18T04:16:09.200000Z,,,21.2063461108,21.341189008,21.3886550891,,,,350,-160.996323618
0.8,,2020-03-18T04:16:51.150000Z,94.358096132,471.79048066,1584505010.8,2020-03-18T04:16:50.800000Z,,2020-03-18T04:16:50.350000Z,,,21.1138890876,21.2629876729,21.4426577426,,,,350,-161.616855813
